customer_id,kyc_type,province,city,industry_code,occupation_code,income_cents,sales_cents,account_age,birth_business_age
SYNID0107440939,individual,AB,CALGARY,,OTHER,2569800.0,,9.02,63.5
SYNID0107440955,individual,ON,STRATFORD,,10019,3246500.0,,10.7,46.46
SYNID0107440979,individual,other,other,,RETIRED,2254200.0,,,73.92
SYNID0107441243,individual,other,other,,OTHER,-1.0,,9.39,25.32
SYNID0107441442,individual,MB,WINNIPEG,,UNEMPLOYED,2667800.0,,10.97,31.1
SYNID0107442485,individual,AB,CALGARY,,UNEMPLOYED,-1.0,,2.82,31.36
SYNID0107442729,individual,AB,EDMONTON,,41221,-1.0,,6.16,26.78
SYNID0107443399,individual,other,other,,STUDENT,-1.0,,4.26,
SYNID0107443406,individual,NS,DARTMOUTH,,RETIRED,3984600.0,,25.75,
SYNID0107443457,individual,other,other,,74102,7721100.0,,19.34,46.82
SYNID0107443685,individual,ON,HAMILTON,,STUDENT,1000.0,,10.48,15.5
SYNID0107444021,individual,ON,MISSISSAUGA,,OTHER,6726500.0,,2.62,41.7
SYNID0107444235,individual,other,other,,0,6997900.0,,24.03,50.49
SYNID0107444319,individual,ON,CORNWALL,,63200,9489100.0,,1.53,32.74
SYNID0107444370,individual,other,other,,RETIRED,3926100.0,,11.7,67.71
SYNID0107444513,individual,other,other,,60010,-1.0,,15.78,
SYNID0107444607,individual,BC,SURREY,,11101,7194900.0,,11.12,42.04
SYNID0107444622,individual,NS,DARTMOUTH,,UNEMPLOYED,1500.0,,,52.43
SYNID0107444624,individual,other,other,,SELF_EMPLOYED,4423600.0,,29.85,52.32
SYNID0107445237,individual,ON,GUELPH,,9201,2827400.0,,23.88,41.21
SYNID0107445253,individual,NB,QUISPAMSIS,,RETIRED,796200.0,,4.34,76.09
SYNID0107445264,individual,other,other,,65100,1100.0,,1.5,43.2
SYNID0107445754,individual,ON,TORONTO,,SELF_EMPLOYED,3955600.0,,7.98,36.41
SYNID0107445869,individual,BC,COQUITLAM,,14402,4695900.0,,33.66,63.46
SYNID0107446275,individual,ON,OTTAWA,,4001,2702000.0,,20.26,58.97
SYNID0107446286,individual,ON,OTTAWA,,63200,-1.0,,26.53,57.74
SYNID0107446808,individual,other,other,,STUDENT,-1.0,,,21.68
SYNID0107446827,individual,other,other,,0,8765300.0,,8.85,37.86
SYNID0107446987,individual,AB,EDMONTON,,OTHER,-1.0,,6.95,24.91
SYNID0107447267,individual,AB,SHERWOOD PARK,,SELF_EMPLOYED,-1.0,,13.95,57.78
SYNID0107447739,individual,ON,BRAMPTON,,RETIRED,2289500.0,,29.09,70.96
SYNID0107447801,individual,BC,ABBOTSFORD,,131,1500.0,,9.23,28.84
SYNID0107447842,individual,AB,EDMONTON,,UNEMPLOYED,-1.0,,6.6,37.03
SYNID0107447929,individual,ON,ARNPRIOR,,60010,-1.0,,9.74,33.9
SYNID0107448148,individual,AB,CALGARY,,RETIRED,15218400.0,,19.63,67.99
SYNID0107448442,individual,other,other,,UNEMPLOYED,-1.0,,3.63,32.34
SYNID0107448490,individual,AB,EDMONTON,,9201,7006200.0,,7.05,48.77
SYNID0107448591,individual,ON,OTTAWA,,21301,1300.0,,4.42,25.73
SYNID0107448764,individual,ON,OTTAWA,,OTHER,-1.0,,10.64,33.23
SYNID0107448815,individual,QC,MONTREAL,,RETIRED,5216700.0,,20.11,80.84
SYNID0107449060,individual,other,other,,SELF_EMPLOYED,9449300.0,,5.04,27.74
SYNID0107449231,individual,ON,WOODSTOCK,,SELF_EMPLOYED,3517200.0,,17.17,63.44
SYNID0107449488,individual,BC,SURREY,,OTHER,15319600.0,,19.05,60.02
SYNID0107449669,individual,ON,KEMPTVILLE,,6510,10245700.0,,19.06,43.31
SYNID0107449857,individual,other,other,,UNEMPLOYED,900.0,,15.88,62.72
SYNID0107449867,individual,ON,WINDSOR,,SELF_EMPLOYED,6568600.0,,39.05,74.71
SYNID0107449928,individual,other,other,,RETIRED,2394300.0,,42.83,87.67
SYNID0107450178,individual,ON,BRAMPTON,,6,812300.0,,16.0,29.15
SYNID0107450398,individual,other,other,,OTHER,1913500.0,,24.87,27.56
SYNID0107450481,individual,BC,CHILLIWACK,,STUDENT,1000.0,,3.58,22.19
SYNID0107450500,individual,BC,MISSION,,OTHER,-1.0,,4.54,41.89
SYNID0107450697,individual,ON,HAMILTON,,OTHER,-1.0,,,24.41
SYNID0107450830,individual,ON,TORONTO,,64410,-1.0,,25.17,40.02
SYNID0107450905,individual,BC,VICTORIA,,STUDENT,-1.0,,1.53,20.66
SYNID0107450979,individual,ON,KANATA,,63101,1400.0,,,29.63
SYNID0107451020,individual,other,other,,OTHER,900.0,,6.8,23.66
SYNID0107451269,individual,other,other,,RETIRED,-1.0,,,
SYNID0107451321,individual,other,other,,65200,7082500.0,,9.55,40.89
SYNID0107451628,individual,other,other,,313,7865000.0,,4.91,44.76
SYNID0107451993,individual,other,other,,OTHER,4151900.0,,33.54,50.29
SYNID0107452139,individual,ON,RICHMOND HILL,,RETIRED,4759000.0,,14.7,66.63
SYNID0107452287,individual,BC,NANAIMO,,RETIRED,1932900.0,,33.44,79.15
SYNID0107452307,individual,other,other,,SELF_EMPLOYED,-1.0,,9.26,33.68
SYNID0107452524,individual,ON,CORNWALL,,OTHER,6434700.0,,28.17,62.09
SYNID0107452567,individual,other,other,,STUDENT,1100.0,,4.29,13.65
SYNID0107452887,individual,ON,AURORA,,STUDENT,-1.0,,4.5,23.64
SYNID0107453141,individual,BC,VANCOUVER,,STUDENT,-1.0,,4.25,23.66
SYNID0107453156,individual,other,other,,20012,10171300.0,,6.1,35.87
SYNID0107453342,individual,MB,WINNIPEG,,65100,11355100.0,,15.62,46.02
SYNID0107453449,individual,other,other,,10019,1500.0,,9.85,
SYNID0107453925,individual,AB,EDMONTON,,42100,8989600.0,,,51.55
SYNID0107454027,individual,other,other,,UNEMPLOYED,1300.0,,11.92,33.22
SYNID0107454374,individual,ON,WOODBRIDGE,,60010,18960300.0,,11.16,50.33
SYNID0107454902,individual,ON,TORONTO,,RETIRED,3332600.0,,28.96,70.65
SYNID0107455139,individual,ON,BARRIE,,UNEMPLOYED,2478800.0,,32.78,68.71
SYNID0107455464,individual,MB,WINNIPEG,,OTHER,5348100.0,,24.89,44.71
SYNID0107455470,individual,ON,RICHMOND HILL,,20012,3526500.0,,6.55,35.45
SYNID0107455485,individual,ON,TORONTO,,OTHER,18527400.0,,2.13,39.75
SYNID0107455747,individual,BC,SURREY,,10019,-1.0,,5.13,23.74
SYNID0107455824,individual,other,other,,UNEMPLOYED,4313100.0,,24.29,63.93
SYNID0107456091,individual,ON,TORONTO,,4001,7147400.0,,,62.75
SYNID0107456627,individual,AB,CALGARY,,RETIRED,-1.0,,35.19,85.53
SYNID0107456807,individual,ON,MISSISSAUGA,,OTHER,11628100.0,,28.25,52.26
SYNID0107457013,individual,other,other,,63210,3277700.0,,6.4,28.17
SYNID0107457713,individual,ON,GEORGETOWN,,60010,30720800.0,,15.46,46.91
SYNID0107458001,individual,ON,MISSISSAUGA,,STUDENT,-1.0,,3.55,31.22
SYNID0107458212,individual,AB,MEDICINE HAT,,OTHER,-1.0,,25.62,55.09
SYNID0107458232,individual,AB,CALGARY,,STUDENT,900.0,,,17.21
SYNID0107458311,individual,BC,PRINCE GEORGE,,OTHER,-1.0,,6.99,66.4
SYNID0107458761,individual,BC,VANCOUVER,,UNEMPLOYED,1500.0,,1.05,36.5
SYNID0107458791,individual,ON,BELLEVILLE,,UNEMPLOYED,1506300.0,,24.45,62.38
SYNID0107458830,individual,other,other,,63100,4392200.0,,30.83,42.93
SYNID0107459003,individual,ON,MISSISSAUGA,,10011,4191200.0,,5.92,28.66
SYNID0107459365,individual,ON,KITCHENER,,OTHER,-1.0,,2.54,28.15
SYNID0107459374,individual,other,other,,10019,15230600.0,,25.09,57.06
SYNID0107459432,individual,MB,WINNIPEG,,UNEMPLOYED,1400.0,,33.39,65.4
SYNID0107459923,individual,ON,BRAMPTON,,72410,4221800.0,,,60.07
SYNID0107460184,individual,other,other,,14100,5564700.0,,35.36,55.74
SYNID0107460502,individual,ON,THUNDER BAY,,42202,15518700.0,,9.6,43.57
SYNID0107460860,individual,ON,WOODBRIDGE,,STUDENT,902300.0,,19.61,23.93
SYNID0107461149,individual,AB,CALGARY,,OTHER,5859900.0,,33.2,61.07
SYNID0107461248,individual,other,other,,STUDENT,1100.0,,4.24,
SYNID0107461611,individual,MB,WINNIPEG,,OTHER,2875900.0,,17.88,59.44
SYNID0107461842,individual,other,other,,SELF_EMPLOYED,3554300.0,,33.97,67.14
SYNID0107462217,individual,other,other,,UNEMPLOYED,900.0,,31.83,55.61
SYNID0107462293,individual,BC,VANCOUVER,,OTHER,3617100.0,,37.77,77.09
SYNID0107462438,individual,other,other,,RETIRED,1461400.0,,16.81,
SYNID0107462594,individual,other,other,,65100,5224600.0,,,50.13
SYNID0107462627,individual,ON,WHITBY,,10019,-1.0,,2.61,37.57
SYNID0107462799,individual,ON,TORONTO,,OTHER,7593400.0,,17.63,45.72
SYNID0107462909,individual,ON,MARKHAM,,63210,8116000.0,,,63.26
SYNID0107463088,individual,ON,WHITBY,,SELF_EMPLOYED,2291500.0,,24.7,68.1
SYNID0107463187,individual,ON,MISSISSAUGA,,73300,3921000.0,,8.12,39.14
SYNID0107463697,individual,ON,SARNIA,,STUDENT,-1.0,,2.38,22.42
SYNID0107463910,individual,ON,CORNWALL,,STUDENT,800.0,,4.52,20.59
SYNID0107463919,individual,ON,MARKHAM,,STUDENT,-1.0,,2.15,22.93
SYNID0107463925,individual,other,other,,UNEMPLOYED,2059200.0,,9.5,55.99
SYNID0107463939,individual,AB,CALGARY,,OTHER,-1.0,,9.28,34.64
SYNID0107464235,individual,other,other,,STUDENT,-1.0,,9.15,22.18
SYNID0107464279,individual,ON,MARKHAM,,OTHER,7935600.0,,9.17,30.54
SYNID0107464361,individual,other,other,,OTHER,3012000.0,,9.32,61.73
SYNID0107464552,individual,other,other,,UNEMPLOYED,449200.0,,24.5,43.68
SYNID0107464669,individual,BC,SURREY,,OTHER,1100.0,,5.9,28.7
SYNID0107464813,individual,ON,LINDSAY,,72106,3088300.0,,4.11,30.57
SYNID0107464926,individual,other,other,,9201,4612300.0,,,60.02
SYNID0107464935,individual,BC,PRINCE GEORGE,,STUDENT,900.0,,2.35,18.46
SYNID0107465306,individual,ON,AJAX,,STUDENT,900.0,,,17.34
SYNID0107465311,individual,SK,REGINA,,65100,4068400.0,,8.86,
SYNID0107465313,individual,other,other,,UNEMPLOYED,2888300.0,,33.57,68.6
SYNID0107465401,individual,ON,BRAMPTON,,SELF_EMPLOYED,-1.0,,15.35,43.25
SYNID0107465667,individual,other,other,,OTHER,8180100.0,,33.53,55.67
SYNID0107465785,individual,other,other,,11101,-1.0,,,38.39
SYNID0107465793,individual,ON,TORONTO,,313,900.0,,5.38,25.45
SYNID0107465862,individual,other,other,,SELF_EMPLOYED,-1.0,,14.93,59.67
SYNID0107465961,individual,ON,TORONTO,,OTHER,4906900.0,,8.42,29.49
SYNID0107466177,individual,AB,EDMONTON,,131,1400.0,,6.49,52.03
SYNID0107466259,individual,other,other,,UNEMPLOYED,1000.0,,5.99,52.05
SYNID0107466669,individual,ON,LONDON,,UNEMPLOYED,1500.0,,6.91,18.66
SYNID0107466828,individual,ON,MISSISSAUGA,,95109,4202900.0,,32.2,61.68
SYNID0107467107,individual,ON,HAMILTON,,11102,4946000.0,,,36.69
SYNID0107467211,individual,ON,TORONTO,,UNEMPLOYED,1549500.0,,8.24,54.49
SYNID0107467480,individual,other,other,,OTHER,254400.0,,6.35,27.0
SYNID0107467600,individual,BC,NORTH VANCOUVER,,OTHER,5066600.0,,35.63,52.81
SYNID0107467724,individual,BC,VANCOUVER,,OTHER,2486300.0,,23.34,32.36
SYNID0107467775,individual,other,other,,65100,437800.0,,5.21,36.53
SYNID0107468221,individual,ON,MISSISSAUGA,,62024,-1.0,,10.53,43.6
SYNID0107468254,individual,ON,TORONTO,,SELF_EMPLOYED,42418800.0,,7.97,65.19
SYNID0107468685,individual,SK,PRINCE ALBERT,,10019,5292200.0,,25.92,55.42
SYNID0107469168,individual,SK,SASKATOON,,10010,3835400.0,,41.31,63.16
SYNID0107469456,individual,other,other,,13100,5478100.0,,24.49,51.05
SYNID0107469523,individual,AB,CALGARY,,OTHER,3055900.0,,27.7,58.16
SYNID0107469881,individual,BC,VANCOUVER,,65201,-1.0,,2.08,49.13
SYNID0107469897,individual,ON,TORONTO,,OTHER,3162700.0,,27.01,45.0
SYNID0107470121,individual,NS,HALIFAX,,OTHER,-1.0,,4.88,27.57
SYNID0107470313,individual,other,other,,RETIRED,2177100.0,,25.23,79.24
SYNID0107470434,individual,other,other,,73300,-1.0,,18.23,40.8
SYNID0107470553,individual,ON,BRAMPTON,,33102,-1.0,,7.29,50.15
SYNID0107470684,individual,other,other,,31209,3360200.0,,25.03,59.47
SYNID0107471046,individual,ON,OTTAWA,,OTHER,-1.0,,4.44,39.01
SYNID0107471694,individual,BC,SURREY,,STUDENT,1400.0,,3.71,20.27
SYNID0107472125,individual,ON,VAUGHAN,,STUDENT,1000.0,,6.81,21.37
SYNID0107472194,individual,ON,BRANTFORD,,10019,2416700.0,,1.1,37.28
SYNID0107472413,individual,ON,RENFREW,,44101,2161400.0,,22.46,50.14
SYNID0107472419,individual,other,other,,OTHER,9755200.0,,,36.04
SYNID0107472450,individual,other,other,,SELF_EMPLOYED,2469900.0,,10.85,42.98
SYNID0107472495,individual,other,other,,RETIRED,2704200.0,,32.29,88.72
SYNID0107472792,individual,ON,KITCHENER,,OTHER,3664000.0,,32.27,61.6
SYNID0107473087,individual,ON,TORONTO,,UNEMPLOYED,-1.0,,1.64,48.04
SYNID0107473187,individual,ON,TORONTO,,OTHER,6738300.0,,19.81,45.13
SYNID0107473257,individual,AB,FORT MCMURRAY,,UNEMPLOYED,2500700.0,,1.8,28.33
SYNID0107473633,individual,BC,PRINCE GEORGE,,RETIRED,-1.0,,28.15,71.07
SYNID0107474045,individual,ON,AJAX,,7230,-1.0,,4.39,24.03
SYNID0107474201,individual,ON,OTTAWA,,STUDENT,1400.0,,4.46,18.81
SYNID0107474304,individual,other,other,,RETIRED,3499200.0,,40.72,70.01
SYNID0107474389,individual,AB,RED DEER,,RETIRED,800.0,,24.63,83.77
SYNID0107474733,individual,ON,WOODBRIDGE,,OTHER,13112800.0,,5.23,36.89
SYNID0107474880,individual,other,other,,OTHER,6730300.0,,,45.16
SYNID0107475131,individual,ON,TORONTO,,OTHER,3376000.0,,4.74,27.26
SYNID0107475460,individual,ON,RICHMOND HILL,,OTHER,3610500.0,,8.64,41.41
SYNID0107475737,individual,BC,VANCOUVER,,UNEMPLOYED,-1.0,,23.38,76.15
SYNID0107475850,individual,ON,CAMBRIDGE,,14100,3521000.0,,31.44,57.43
SYNID0107475983,individual,other,other,,65100,7241400.0,,24.66,44.08
SYNID0107476334,individual,ON,NORTH BAY,,RETIRED,1052300.0,,33.89,76.01
SYNID0107476346,individual,other,other,,10019,900.0,,5.02,22.16
SYNID0107476546,individual,other,other,,RETIRED,4203000.0,,47.05,79.18
SYNID0107476717,individual,ON,TORONTO,,RETIRED,7198300.0,,17.88,80.97
SYNID0107477011,individual,other,other,,UNEMPLOYED,1727500.0,,13.48,24.18
SYNID0107477151,individual,ON,TORONTO,,10019,4766500.0,,28.42,42.14
SYNID0107477233,individual,other,other,,OTHER,4791600.0,,,32.29
SYNID0107477568,individual,other,other,,RETIRED,1769400.0,,5.27,72.19
SYNID0107477584,individual,ON,BRACEBRIDGE,,65100,5354700.0,,28.57,54.21
SYNID0107477605,individual,ON,THUNDER BAY,,OTHER,-1.0,,4.93,22.41
SYNID0107477728,individual,AB,EDMONTON,,RETIRED,1606000.0,,29.93,86.74
SYNID0107477801,individual,MB,WINNIPEG,,SELF_EMPLOYED,-1.0,,1.64,45.46
SYNID0107477836,individual,ON,CAMBRIDGE,,73300,6638200.0,,33.93,60.64
SYNID0107478002,individual,BC,KELOWNA,,6510,9156100.0,,15.84,39.82
SYNID0107478090,individual,ON,OTTAWA,,STUDENT,-1.0,,4.16,
SYNID0107478134,individual,AB,SHERWOOD PARK,,OTHER,-1.0,,,53.15
SYNID0107478417,individual,BC,VICTORIA,,SELF_EMPLOYED,5994700.0,,11.43,56.17
SYNID0107478770,individual,ON,BRAMPTON,,OTHER,8166200.0,,23.76,64.73
SYNID0107479116,individual,other,other,,63100,1035200.0,,11.43,50.67
SYNID0107479119,individual,AB,GRANDE PRAIRIE,,9201,-1.0,,3.15,38.77
SYNID0107479176,individual,other,other,,OTHER,3526500.0,,5.59,26.17
SYNID0107479248,individual,other,other,,OTHER,4165800.0,,17.84,34.49
SYNID0107479304,individual,BC,SURREY,,UNEMPLOYED,1965100.0,,13.26,27.05
SYNID0107479486,individual,ON,PEMBROKE,,RETIRED,2051500.0,,13.36,84.44
SYNID0107479729,individual,other,other,,OTHER,1000.0,,,58.6
SYNID0107480073,individual,other,other,,OTHER,9660900.0,,27.26,65.42
SYNID0107480091,individual,BC,VANCOUVER,,OTHER,4909900.0,,8.39,52.68
SYNID0107480152,individual,AB,AIRDRIE,,OTHER,-1.0,,3.57,41.56
SYNID0107480371,individual,AB,EDMONTON,,OTHER,2591800.0,,,53.5
SYNID0107480418,individual,BC,LANGLEY,,7410,3873200.0,,21.71,46.0
SYNID0107480792,individual,QC,MONTREAL,,313,1500.0,,5.03,45.92
SYNID0107480950,individual,BC,VERNON,,21232,-1.0,,1.5,33.72
SYNID0107481124,individual,ON,TORONTO,,OTHER,3785300.0,,20.89,76.17
SYNID0107481255,individual,ON,WOODBRIDGE,,60010,4262700.0,,8.62,40.65
SYNID0107481512,individual,other,other,,SELF_EMPLOYED,5357700.0,,28.68,
SYNID0107481710,individual,ON,WOODSTOCK,,OTHER,3523600.0,,23.37,52.01
SYNID0107481717,individual,NL,MOUNT PEARL,,RETIRED,3228500.0,,18.27,65.0
SYNID0107481873,individual,ON,CHATHAM,,10011,800.0,,1.8,35.22
SYNID0107482050,individual,other,other,,STUDENT,1100.0,,,25.2
SYNID0107482073,individual,BC,PRINCE GEORGE,,SELF_EMPLOYED,2917400.0,,1.72,55.56
SYNID0107482299,individual,other,other,,OTHER,1978800.0,,1.68,
SYNID0107482321,individual,ON,TORONTO,,OTHER,12406300.0,,13.22,34.35
SYNID0107482632,individual,ON,ETOBICOKE,,OTHER,2020900.0,,,58.46
SYNID0107482695,individual,NS,DARTMOUTH,,11202,4116200.0,,24.46,47.32
SYNID0107482697,individual,other,other,,STUDENT,1300.0,,4.94,21.62
SYNID0107482729,individual,other,other,,73301,4143400.0,,25.41,73.62
SYNID0107482890,individual,ON,LONDON,,RETIRED,6484800.0,,24.61,71.32
SYNID0107483366,individual,ON,COURTICE,,OTHER,4693100.0,,4.19,47.09
SYNID0107483408,individual,other,other,,11101,1598600.0,,29.33,47.46
SYNID0107483483,individual,ON,TORONTO,,STUDENT,-1.0,,3.56,17.79
SYNID0107483524,individual,AB,CALGARY,,OTHER,3971000.0,,6.61,39.34
SYNID0107483668,individual,ON,STITTSVILLE,,33102,-1.0,,8.22,46.08
SYNID0107483779,individual,ON,OWEN SOUND,,OTHER,7694600.0,,36.85,62.12
SYNID0107483861,individual,ON,TORONTO,,62200,4391800.0,,,48.18
SYNID0107484247,individual,AB,EDMONTON,,60010,3787000.0,,20.02,30.09
SYNID0107484393,individual,ON,MISSISSAUGA,,OTHER,-1.0,,25.25,61.01
SYNID0107484406,individual,ON,TRENTON,,SELF_EMPLOYED,5318300.0,,5.1,44.98
SYNID0107484453,individual,ON,NEPEAN,,STUDENT,1500.0,,11.02,22.01
SYNID0107484614,individual,QC,GATINEAU,,10019,-1.0,,9.82,59.03
SYNID0107484854,individual,ON,GUELPH,,UNEMPLOYED,1100.0,,14.63,45.44
SYNID0107485342,individual,other,other,,62200,4715400.0,,26.61,57.13
SYNID0107485428,individual,other,other,,73301,-1.0,,8.81,32.51
SYNID0107485434,individual,ON,MARKHAM,,14100,11294500.0,,21.04,49.85
SYNID0107485477,individual,BC,VANCOUVER,,OTHER,2904600.0,,10.47,29.69
SYNID0107485578,individual,ON,BRACEBRIDGE,,STUDENT,-1.0,,2.66,
SYNID0107486273,individual,NS,HALIFAX,,STUDENT,-1.0,,1.82,21.89
SYNID0107486317,individual,other,other,,UNEMPLOYED,-1.0,,4.95,28.45
SYNID0107486369,individual,other,other,,SELF_EMPLOYED,-1.0,,3.77,38.22
SYNID0107486409,individual,ON,TORONTO,,OTHER,-1.0,,,58.52
SYNID0107486465,individual,other,other,,75200,11059300.0,,6.71,40.19
SYNID0107486758,individual,QC,BROSSARD,,73300,6621900.0,,8.36,42.96
SYNID0107487209,individual,AB,CALGARY,,OTHER,2016600.0,,,
SYNID0107487299,individual,ON,MISSISSAUGA,,STUDENT,1300.0,,24.0,40.37
SYNID0107487673,individual,AB,EDMONTON,,75200,11570000.0,,5.16,48.22
SYNID0107488132,individual,SK,REGINA,,33102,6919700.0,,23.5,39.54
SYNID0107488279,individual,other,other,,RETIRED,-1.0,,7.32,67.83
SYNID0107488323,individual,ON,KANATA,,OTHER,2852400.0,,11.23,44.63
SYNID0107488364,individual,BC,VANCOUVER,,OTHER,-1.0,,20.04,25.56
SYNID0107488690,individual,ON,CAMBRIDGE,,STUDENT,634400.0,,,20.29
SYNID0107489038,individual,NB,FREDERICTON,,STUDENT,-1.0,,6.12,23.85
SYNID0107489273,individual,other,other,,RETIRED,3278400.0,,,77.2
SYNID0107489300,individual,other,other,,44100,-1.0,,9.56,41.93
SYNID0107489334,individual,ON,ALLISTON,,UNEMPLOYED,-1.0,,4.15,20.65
SYNID0107489772,individual,other,other,,42101,7076400.0,,8.05,45.34
SYNID0107489966,individual,ON,BRAMPTON,,STUDENT,-1.0,,10.35,35.68
SYNID0107490006,individual,ON,NEWMARKET,,OTHER,-1.0,,3.69,26.53
SYNID0107490045,individual,other,other,,OTHER,-1.0,,12.88,29.89
SYNID0107490124,individual,ON,TORONTO,,UNEMPLOYED,900.0,,,37.96
SYNID0107490324,individual,other,other,,UNEMPLOYED,-1.0,,20.28,54.98
SYNID0107490449,individual,other,other,,65100,-1.0,,,
SYNID0107490609,individual,other,other,,RETIRED,4234000.0,,14.83,61.95
SYNID0107490712,individual,ON,RENFREW,,RETIRED,4731200.0,,36.68,73.78
SYNID0107491200,individual,AB,FORT MCMURRAY,,13111,-1.0,,0.12,32.6
SYNID0107491283,individual,BC,SURREY,,UNEMPLOYED,1500.0,,1.54,36.9
SYNID0107491714,individual,other,other,,SELF_EMPLOYED,4276300.0,,17.64,37.23
SYNID0107491772,individual,ON,MARKHAM,,OTHER,-1.0,,24.44,47.16
SYNID0107491908,individual,other,other,,65100,-1.0,,,30.86
SYNID0107491923,individual,ON,MISSISSAUGA,,STUDENT,-1.0,,1.39,22.22
SYNID0107491997,individual,BC,KELOWNA,,STUDENT,-1.0,,2.25,24.12
SYNID0107492263,individual,ON,BRAMPTON,,12010,8098300.0,,33.65,36.18
SYNID0107492370,individual,other,other,,60010,8556100.0,,20.41,44.13
SYNID0107493415,individual,ON,WINDSOR,,14100,-1.0,,1.49,44.71
SYNID0107493422,individual,ON,ETOBICOKE,,STUDENT,1100.0,,1.92,23.85
SYNID0107493464,individual,ON,ETOBICOKE,,UNEMPLOYED,1634200.0,,5.21,
SYNID0107493536,individual,MB,WINNIPEG,,UNEMPLOYED,3183800.0,,28.71,64.29
SYNID0107493585,individual,ON,OAKVILLE,,63200,3495800.0,,22.94,51.91
SYNID0107494432,individual,ON,BRAMPTON,,OTHER,-1.0,,13.25,58.48
SYNID0107494505,individual,AB,LETHBRIDGE,,UNEMPLOYED,1100.0,,5.03,53.92
SYNID0107494658,individual,ON,LONDON,,10019,6679900.0,,29.4,44.17
SYNID0107494757,individual,ON,WINDSOR,,UNEMPLOYED,1300.0,,,38.58
SYNID0107495136,individual,other,other,,SELF_EMPLOYED,2137500.0,,12.42,39.05
SYNID0107495477,individual,other,other,,RETIRED,3608300.0,,23.17,87.07
SYNID0107495607,individual,ON,TIMMINS,,UNEMPLOYED,-1.0,,20.06,62.45
SYNID0107495983,individual,other,other,,OTHER,894900.0,,9.34,27.12
SYNID0107496002,individual,ON,STONEY CREEK,,OTHER,-1.0,,,
SYNID0107496323,individual,NL,ST. JOHN'S,,STUDENT,1000.0,,3.98,33.74
SYNID0107496611,individual,other,other,,41220,1400.0,,5.17,23.23
SYNID0107496636,individual,BC,SURREY,,OTHER,3794600.0,,10.4,32.69
SYNID0107496700,individual,ON,MISSISSAUGA,,UNEMPLOYED,1600.0,,15.26,54.69
SYNID0107496787,individual,ON,TORONTO,,65201,7608700.0,,,38.28
SYNID0107497250,individual,other,other,,OTHER,2893600.0,,33.88,59.2
SYNID0107497275,individual,MB,WINNIPEG,,STUDENT,1400.0,,3.93,21.8
SYNID0107497420,individual,ON,MAPLE,,62024,-1.0,,8.82,26.74
SYNID0107497576,individual,other,other,,UNEMPLOYED,2331100.0,,19.31,57.59
SYNID0107497585,individual,other,other,,42202,-1.0,,,22.1
SYNID0107498007,individual,AB,CALGARY,,41220,-1.0,,1.61,37.28
SYNID0107498189,individual,other,other,,62200,2062700.0,,23.66,37.06
SYNID0107498674,individual,BC,VICTORIA,,RETIRED,2371300.0,,21.4,68.43
SYNID0107498734,individual,AB,CALGARY,,10019,6653400.0,,15.39,62.96
SYNID0107498846,individual,other,other,,SELF_EMPLOYED,3467000.0,,14.14,51.63
SYNID0107499314,individual,NS,HALIFAX,,RETIRED,-1.0,,36.43,84.71
SYNID0107499451,individual,QC,GATINEAU,,RETIRED,4471500.0,,20.24,69.5
SYNID0107499900,individual,other,other,,RETIRED,526700.0,,33.26,74.88
SYNID0107499909,individual,BC,NANAIMO,,14100,2979200.0,,3.13,38.74
SYNID0107500054,individual,other,other,,313,-1.0,,2.38,35.82
SYNID0107500296,individual,ON,TORONTO,,OTHER,6309200.0,,1.41,46.11
SYNID0107500337,individual,AB,LETHBRIDGE,,64410,4054800.0,,19.0,36.91
SYNID0107500424,individual,ON,HAMILTON,,7201,-1.0,,1.06,28.63
SYNID0107500671,individual,ON,TORONTO,,0,-1.0,,1.08,26.06
SYNID0107500947,individual,ON,RICHMOND HILL,,10019,3401000.0,,25.56,47.21
SYNID0107501144,individual,ON,SCARBOROUGH,,60010,1400.0,,4.29,30.26
SYNID0107501240,individual,BC,VERNON,,10019,3211900.0,,11.59,46.83
SYNID0107501833,individual,ON,MISSISSAUGA,,10019,-1.0,,28.89,65.21
SYNID0107502132,individual,other,other,,STUDENT,1100.0,,,22.05
SYNID0107502504,individual,other,other,,OTHER,-1.0,,29.56,60.35
SYNID0107502902,individual,ON,OAKVILLE,,RETIRED,1100.0,,12.95,85.66
SYNID0107503097,individual,ON,WOODBRIDGE,,14200,7095700.0,,13.64,54.43
SYNID0107503201,individual,other,other,,11101,6140800.0,,10.14,40.16
SYNID0107503638,individual,AB,RED DEER,,65100,-1.0,,4.66,48.3
SYNID0107503821,individual,QC,GATINEAU,,6,4239000.0,,25.38,70.58
SYNID0107503830,individual,SK,PRINCE ALBERT,,11102,5261400.0,,2.52,66.81
SYNID0107504033,individual,other,other,,RETIRED,4063400.0,,31.41,67.37
SYNID0107504116,individual,other,other,,10011,-1.0,,8.42,55.88
SYNID0107504306,individual,other,other,,21232,9779800.0,,16.99,52.61
SYNID0107504412,individual,ON,BRANTFORD,,RETIRED,150900.0,,27.64,77.01
SYNID0107504460,individual,BC,SURREY,,SELF_EMPLOYED,3676000.0,,28.48,61.97
SYNID0107504572,individual,ON,NORTH YORK,,313,5940900.0,,27.53,47.56
SYNID0107504787,individual,other,other,,62024,4926000.0,,,39.04
