"customer_id","cluster_raw","cluster_num"
"SYNID0200559465","business_1",1
"SYNID0200559552","business_4",4
"SYNID0200559593","business_6",6
"SYNID0200559644","business_1",1
"SYNID0200559726","business_2",2
"SYNID0200559789","business_1",1
"SYNID0200559935","business_4",4
"SYNID0200559994","business_1",1
"SYNID0200560050","business_6",6
"SYNID0200560126","business_1",1
"SYNID0200560230","business_1",1
"SYNID0200560342","business_1",1
"SYNID0200560801","business_1",1
"SYNID0200560973","business_1",1
"SYNID0200561031","business_4",4
"SYNID0200561121","business_4",4
"SYNID0200561149","business_1",1
"SYNID0200561222","business_1",1
"SYNID0200561287","business_1",1
"SYNID0200561317","business_1",1
"SYNID0200561422","business_1",1
"SYNID0200561953","business_4",4
"SYNID0200562185","business_1",1
"SYNID0200562299","business_4",4
"SYNID0200562482","business_4",4
"SYNID0200562545","business_4",4
"SYNID0200563149","business_4",4
"SYNID0200563444","business_1",1
"SYNID0200563678","business_1",1
"SYNID0200563692","business_4",4
"SYNID0200563805","business_4",4
"SYNID0200563889","business_1",1
"SYNID0200564188","business_1",1
"SYNID0200564217","business_1",1
"SYNID0200564218","business_1",1
"SYNID0200564250","business_6",6
"SYNID0200564421","business_6",6
"SYNID0200564695","business_6",6
"SYNID0200564730","business_4",4
"SYNID0200565080","business_2",2
"SYNID0200565211","business_1",1
"SYNID0200565382","business_1",1
"SYNID0200565436","business_4",4
"SYNID0200565635","business_1",1
"SYNID0200565743","business_2",2
"SYNID0200565832","business_1",1
"SYNID0200565834","business_4",4
"SYNID0200565987","business_4",4
"SYNID0200566282","business_6",6
"SYNID0200566344","business_4",4
"SYNID0200566544","business_4",4
"SYNID0200566608","business_1",1
"SYNID0200566859","business_1",1
"SYNID0200566993","business_1",1
"SYNID0200567030","business_3",3
"SYNID0200567108","business_4",4
"SYNID0200567148","business_1",1
"SYNID0200567304","business_4",4
"SYNID0200567479","business_4",4
"SYNID0200567483","business_1",1
"SYNID0200567687","business_1",1
"SYNID0200567830","business_1",1
"SYNID0200567996","business_4",4
"SYNID0200568088","business_6",6
"SYNID0200568097","business_2",2
"SYNID0200568130","business_4",4
"SYNID0200568279","business_2",2
"SYNID0200568435","business_1",1
"SYNID0200568454","business_3",3
"SYNID0200568519","business_4",4
"SYNID0200568520","business_1",1
"SYNID0200568529","business_1",1
"SYNID0200568540","business_1",1
"SYNID0200568671","business_1",1
"SYNID0200568690","business_2",2
"SYNID0200568856","business_1",1
"SYNID0200568983","business_1",1
"SYNID0200569173","business_1",1
"SYNID0200569174","business_1",1
"SYNID0200569369","business_2",2
"SYNID0200569437","business_4",4
"SYNID0200569530","business_4",4
"SYNID0200569531","business_1",1
"SYNID0200569637","business_4",4
"SYNID0200569666","business_4",4
"SYNID0200569844","business_2",2
"SYNID0200569846","business_1",1
"SYNID0200569894","business_1",1
"SYNID0200569982","business_1",1
"SYNID0200570129","business_3",3
"SYNID0200570211","business_4",4
"SYNID0200570223","business_1",1
"SYNID0200570496","business_1",1
"SYNID0200570580","business_1",1
"SYNID0200570600","business_1",1
"SYNID0200570603","business_1",1
"SYNID0200570616","business_2",2
"SYNID0200570631","business_1",1
"SYNID0200570663","business_1",1
"SYNID0200570814","business_1",1
"SYNID0200570879","business_6",6
"SYNID0200571163","business_1",1
"SYNID0200571180","business_1",1
"SYNID0200571210","business_1",1
"SYNID0200571293","business_4",4
"SYNID0200571314","business_1",1
"SYNID0200571522","business_1",1
"SYNID0200571528","business_4",4
"SYNID0200571749","business_1",1
"SYNID0200571756","business_1",1
"SYNID0200571982","business_4",4
"SYNID0200572081","business_4",4
"SYNID0200572185","business_2",2
"SYNID0200572540","business_4",4
"SYNID0200572685","business_1",1
"SYNID0200572715","business_1",1
"SYNID0200572854","business_2",2
"SYNID0200573044","business_1",1
"SYNID0200573231","business_4",4
"SYNID0200573447","business_1",1
"SYNID0200573575","business_5",5
"SYNID0200573765","business_1",1
"SYNID0200573790","business_2",2
"SYNID0200574007","business_1",1
"SYNID0200574124","business_4",4
"SYNID0200574555","business_2",2
"SYNID0200575096","business_4",4
"SYNID0200575231","business_1",1
"SYNID0200575256","business_4",4
"SYNID0200575315","business_4",4
"SYNID0200575557","business_4",4
"SYNID0200575628","business_4",4
"SYNID0200575724","business_1",1
"SYNID0200575886","business_4",4
"SYNID0200575924","business_1",1
"SYNID0200576103","business_2",2
"SYNID0200576113","business_1",1
"SYNID0200576187","business_1",1
"SYNID0200576338","business_6",6
"SYNID0200576347","business_4",4
"SYNID0200576370","business_1",1
"SYNID0200576393","business_1",1
"SYNID0200576643","business_4",4
"SYNID0200576775","business_1",1
"SYNID0200576777","business_6",6
"SYNID0200576972","business_5",5
"SYNID0200576980","business_1",1
"SYNID0200577002","business_4",4
"SYNID0200577175","business_1",1
"SYNID0200577263","business_4",4
"SYNID0200577347","business_4",4
"SYNID0200577441","business_4",4
"SYNID0200577547","business_2",2
"SYNID0200577665","business_6",6
"SYNID0200577749","business_4",4
"SYNID0200577864","business_2",2
"SYNID0200577936","business_1",1
"SYNID0200578018","business_1",1
"SYNID0200578107","business_4",4
"SYNID0200578118","business_1",1
"SYNID0200578310","business_4",4
"SYNID0200578345","business_1",1
"SYNID0200578371","business_5",5
"SYNID0200578520","business_1",1
"SYNID0200578589","business_1",1
"SYNID0200578654","business_4",4
"SYNID0200578714","business_1",1
"SYNID0200578726","business_6",6
"SYNID0200578810","business_1",1
"SYNID0200578944","business_1",1
"SYNID0200579156","business_1",1
"SYNID0200579256","business_1",1
"SYNID0200579269","business_1",1
"SYNID0200579424","business_4",4
"SYNID0200579553","business_1",1
"SYNID0200579641","business_4",4
"SYNID0200579684","business_1",1
"SYNID0200579742","business_2",2
"SYNID0200580152","business_4",4
"SYNID0200580207","business_6",6
"SYNID0200580298","business_1",1
"SYNID0200580400","business_1",1
"SYNID0200580723","business_1",1
"SYNID0200580793","business_4",4
"SYNID0200580801","business_1",1
"SYNID0200580817","business_1",1
"SYNID0200581005","business_4",4
"SYNID0200581060","business_1",1
"SYNID0200581110","business_1",1
"SYNID0200581132","business_1",1
"SYNID0200581279","business_1",1
"SYNID0200581632","business_3",3
"SYNID0200581648","business_4",4
"SYNID0200581943","business_1",1
"SYNID0200582122","business_1",1
"SYNID0200582459","business_1",1
"SYNID0200582577","business_1",1
"SYNID0200582794","business_1",1
"SYNID0200582914","business_4",4
"SYNID0200582957","business_1",1
"SYNID0200583453","business_1",1
"SYNID0200583678","business_1",1
"SYNID0200584054","business_1",1
"SYNID0200584359","business_1",1
"SYNID0200584432","business_4",4
"SYNID0200584506","business_1",1
"SYNID0200584732","business_4",4
"SYNID0200584860","business_1",1
"SYNID0200584910","business_4",4
"SYNID0200584932","business_1",1
"SYNID0200585065","business_2",2
"SYNID0200585299","business_4",4
"SYNID0200585337","business_1",1
"SYNID0200585503","business_1",1
"SYNID0200585529","business_1",1
"SYNID0200585697","business_2",2
"SYNID0200585983","business_6",6
"SYNID0200586033","business_1",1
"SYNID0200586068","business_4",4
"SYNID0200586134","business_1",1
"SYNID0200586324","business_1",1
"SYNID0200586680","business_4",4
"SYNID0200586682","business_1",1
"SYNID0200586748","business_4",4
"SYNID0200586783","business_4",4
"SYNID0200586908","business_1",1
"SYNID0200587205","business_4",4
"SYNID0200587246","business_1",1
"SYNID0200587688","business_5",5
"SYNID0200587740","business_2",2
"SYNID0200587811","business_1",1
"SYNID0200588105","business_4",4
"SYNID0200588151","business_1",1
"SYNID0200588351","business_4",4
"SYNID0200588379","business_1",1
"SYNID0200588418","business_4",4
"SYNID0200588681","business_1",1
"SYNID0200588703","business_4",4
"SYNID0200588704","business_4",4
"SYNID0200588817","business_4",4
"SYNID0200588854","business_6",6
"SYNID0200589004","business_1",1
"SYNID0200589205","business_4",4
"SYNID0200589256","business_1",1
"SYNID0200589267","business_6",6
"SYNID0200589318","business_1",1
"SYNID0200589412","business_3",3
"SYNID0200589621","business_4",4
"SYNID0200590184","business_1",1
"SYNID0200590188","business_6",6
"SYNID0200590207","business_4",4
"SYNID0200590514","business_1",1
"SYNID0200590620","business_4",4
"SYNID0200590659","business_1",1
"SYNID0200590688","business_4",4
"SYNID0200590894","business_4",4
"SYNID0200590931","business_1",1
"SYNID0200590966","business_1",1
"SYNID0200590998","business_1",1
"SYNID0200591017","business_1",1
"SYNID0200591071","business_1",1
"SYNID0200591220","business_1",1
"SYNID0200591329","business_5",5
"SYNID0200591513","business_1",1
"SYNID0200591527","business_4",4
"SYNID0200591686","business_1",1
"SYNID0200591903","business_5",5
"SYNID0200591963","business_3",3
"SYNID0200592003","business_1",1
"SYNID0200592201","business_1",1
"SYNID0200592205","business_4",4
"SYNID0200592271","business_6",6
"SYNID0200592448","business_1",1
"SYNID0200592615","business_4",4
"SYNID0200592689","business_4",4
"SYNID0200592777","business_1",1
"SYNID0200592858","business_2",2
"SYNID0200593154","business_1",1
"SYNID0200593427","business_1",1
"SYNID0200593669","business_1",1
"SYNID0200593692","business_1",1
"SYNID0200593915","business_6",6
"SYNID0200593995","business_4",4
"SYNID0200594329","business_1",1
"SYNID0200594442","business_4",4
"SYNID0200594465","business_1",1
"SYNID0200594668","business_4",4
"SYNID0200595046","business_1",1
"SYNID0200595110","business_4",4
"SYNID0200595145","business_4",4
"SYNID0200595180","business_4",4
"SYNID0200595408","business_4",4
"SYNID0200595791","business_1",1
"SYNID0200595822","business_1",1
"SYNID0200595884","business_1",1
"SYNID0200595959","business_1",1
"SYNID0200595968","business_1",1
"SYNID0200596115","business_1",1
"SYNID0200596349","business_1",1
"SYNID0200596443","business_4",4
"SYNID0200596480","business_6",6
"SYNID0200596493","business_6",6
"SYNID0200596504","business_1",1
"SYNID0200596683","business_1",1
"SYNID0200596764","business_4",4
"SYNID0200596890","business_1",1
"SYNID0200597133","business_4",4
"SYNID0200597212","business_1",1
"SYNID0200597244","business_1",1
"SYNID0200597246","business_1",1
"SYNID0200597295","business_6",6
"SYNID0200597812","business_4",4
"SYNID0200597841","business_2",2
"SYNID0200597884","business_1",1
"SYNID0200597951","business_4",4
"SYNID0200598051","business_2",2
"SYNID0200598099","business_1",1
"SYNID0200598140","business_3",3
"SYNID0200598200","business_4",4
"SYNID0200598482","business_1",1
"SYNID0200598771","business_6",6
"SYNID0200598779","business_4",4
"SYNID0200598892","business_6",6
"SYNID0200599099","business_2",2
"SYNID0200599186","business_4",4
"SYNID0200599266","business_3",3
"SYNID0200599512","business_2",2
"SYNID0200599525","business_1",1
"SYNID0200599866","business_1",1
"SYNID0200600003","business_4",4
"SYNID0200600012","business_3",3
"SYNID0200600250","business_1",1
"SYNID0200600262","business_1",1
"SYNID0200600447","business_1",1
"SYNID0200600449","business_4",4
"SYNID0200600469","business_1",1
"SYNID0200600534","business_1",1
"SYNID0200600541","business_4",4
"SYNID0200600546","business_4",4
"SYNID0200600644","business_1",1
"SYNID0200600784","business_4",4
"SYNID0200600801","business_4",4
"SYNID0200600945","business_1",1
"SYNID0200601172","business_1",1
"SYNID0200601187","business_1",1
"SYNID0200601216","business_1",1
"SYNID0200601239","business_1",1
"SYNID0200601582","business_1",1
"SYNID0200601854","business_1",1
"SYNID0200601997","business_6",6
"SYNID0200602022","business_4",4
"SYNID0200602216","business_4",4
"SYNID0200602279","business_1",1
"SYNID0200602416","business_6",6
"SYNID0200602456","business_1",1
"SYNID0200602761","business_1",1
"SYNID0200602971","business_4",4
"SYNID0200603116","business_1",1
"SYNID0200603212","business_1",1
"SYNID0200603242","business_1",1
"SYNID0200603360","business_2",2
"SYNID0200603409","business_4",4
"SYNID0200603722","business_4",4
"SYNID0200603733","business_4",4
"SYNID0200603975","business_2",2
"SYNID0200604131","business_1",1
"SYNID0200604188","business_4",4
"SYNID0200604221","business_4",4
"SYNID0200604381","business_1",1
"SYNID0200604499","business_4",4
"SYNID0200604591","business_6",6
"SYNID0200604603","business_6",6
"SYNID0200604615","business_6",6
"SYNID0200604691","business_4",4
"SYNID0200605005","business_3",3
"SYNID0200605134","business_4",4
"SYNID0200605338","business_1",1
"SYNID0200605381","business_1",1
"SYNID0200605461","business_1",1
"SYNID0200605534","business_1",1
"SYNID0200605636","business_4",4
"SYNID0200605673","business_4",4
"SYNID0200605700","business_1",1
"SYNID0200605722","business_4",4
"SYNID0200605744","business_1",1
"SYNID0200605899","business_1",1
"SYNID0200606169","business_4",4
"SYNID0200606242","business_1",1
"SYNID0200606438","business_1",1
"SYNID0200606441","business_1",1
"SYNID0200606521","business_2",2
"SYNID0200606572","business_1",1
"SYNID0200606632","business_4",4
"SYNID0200607152","business_1",1
"SYNID0200607223","business_1",1
"SYNID0200607379","business_1",1
"SYNID0200607450","business_4",4
"SYNID0200607459","business_1",1
"SYNID0200607545","business_1",1
"SYNID0200607748","business_1",1
"SYNID0200607871","business_1",1
"SYNID0200607929","business_1",1
"SYNID0200608038","business_6",6
"SYNID0200608136","business_1",1
"SYNID0200608423","business_1",1
"SYNID0200608424","business_4",4
"SYNID0200608559","business_1",1
"SYNID0200608592","business_1",1
"SYNID0200608640","business_4",4
"SYNID0200608663","business_1",1
"SYNID0200608686","business_1",1
"SYNID0200608744","business_4",4
"SYNID0200608788","business_4",4
"SYNID0200608818","business_1",1
"SYNID0200609149","business_4",4
"SYNID0200609213","business_2",2
"SYNID0200609331","business_3",3
"SYNID0200609350","business_1",1
"SYNID0200609471","business_4",4
"SYNID0200609684","business_1",1
"SYNID0200609730","business_4",4
"SYNID0200610128","business_4",4
"SYNID0200610215","business_1",1
"SYNID0200610310","business_1",1
"SYNID0200610530","business_4",4
"SYNID0200610768","business_6",6
"SYNID0200610972","business_4",4
"SYNID0200611043","business_1",1
"SYNID0200611101","business_4",4
"SYNID0200611142","business_4",4
"SYNID0200611182","business_6",6
"SYNID0200611270","business_4",4
"SYNID0200611492","business_1",1
"SYNID0200611648","business_4",4
"SYNID0200611893","business_2",2
"SYNID0200611939","business_6",6
"SYNID0200612015","business_1",1
"SYNID0200612182","business_1",1
"SYNID0200612364","business_4",4
"SYNID0200612441","business_6",6
"SYNID0200612569","business_2",2
"SYNID0200612614","business_1",1
"SYNID0200612625","business_1",1
"SYNID0200612768","business_1",1
"SYNID0200612819","business_6",6
"SYNID0200612839","business_6",6
"SYNID0200613155","business_1",1
"SYNID0200613218","business_4",4
"SYNID0200613264","business_4",4
"SYNID0200613373","business_4",4
"SYNID0200613411","business_1",1
"SYNID0200613473","business_1",1
"SYNID0200613807","business_2",2
"SYNID0200613835","business_4",4
"SYNID0200613948","business_4",4
"SYNID0200614177","business_1",1
"SYNID0200614510","business_4",4
"SYNID0200614756","business_4",4
"SYNID0200614804","business_1",1
"SYNID0200614843","business_1",1
"SYNID0200615056","business_2",2
"SYNID0200615354","business_6",6
"SYNID0200615712","business_4",4
"SYNID0200616089","business_1",1
"SYNID0200616135","business_4",4
"SYNID0200616163","business_1",1
"SYNID0200616195","business_4",4
"SYNID0200616355","business_6",6
"SYNID0200616662","business_4",4
"SYNID0200616738","business_1",1
"SYNID0200616826","business_4",4
"SYNID0200616929","business_2",2
"SYNID0200616972","business_6",6
"SYNID0200617150","business_1",1
"SYNID0200617193","business_6",6
"SYNID0200617281","business_1",1
"SYNID0200617351","business_1",1
"SYNID0200617355","business_1",1
"SYNID0200617361","business_1",1
"SYNID0200617431","business_1",1
"SYNID0200617513","business_1",1
"SYNID0200617733","business_4",4
"SYNID0200617845","business_1",1
"SYNID0200617860","business_5",5
"SYNID0200618004","business_1",1
"SYNID0200618065","business_6",6
"SYNID0200618201","business_4",4
"SYNID0200618257","business_2",2
"SYNID0200618304","business_1",1
"SYNID0200618327","business_1",1
"SYNID0200618332","business_1",1
"SYNID0200618402","business_4",4
"SYNID0200618521","business_1",1
"SYNID0200619086","business_2",2
"SYNID0200619175","business_1",1
"SYNID0200619180","business_1",1
"SYNID0200619184","business_1",1
"SYNID0200619599","business_1",1
"SYNID0200619627","business_2",2
"SYNID0200619829","business_4",4
"SYNID0200619837","business_4",4
"SYNID0200619912","business_1",1
"SYNID0200620151","business_1",1
"SYNID0200620221","business_4",4
"SYNID0200620239","business_4",4
"SYNID0200620287","business_4",4
"SYNID0200620440","business_1",1
"SYNID0200620515","business_6",6
"SYNID0200620564","business_4",4
"SYNID0200620797","business_1",1
"SYNID0200620809","business_6",6
"SYNID0200620993","business_4",4
"SYNID0200621069","business_4",4
"SYNID0200621249","business_1",1
"SYNID0200621531","business_1",1
"SYNID0200621546","business_1",1
"SYNID0200621698","business_1",1
"SYNID0200621808","business_1",1
"SYNID0200621856","business_4",4
"SYNID0200621894","business_4",4
"SYNID0200621945","business_4",4
"SYNID0200622308","business_1",1
"SYNID0200622318","business_1",1
"SYNID0200622331","business_4",4
"SYNID0200622457","business_4",4
"SYNID0200622635","business_1",1
"SYNID0200622869","business_4",4
"SYNID0200622935","business_6",6
"SYNID0200622941","business_4",4
"SYNID0200623060","business_5",5
"SYNID0200623085","business_1",1
"SYNID0200623096","business_5",5
"SYNID0200623313","business_1",1
"SYNID0200623494","business_1",1
"SYNID0200623578","business_1",1
"SYNID0200623647","business_1",1
"SYNID0200623866","business_1",1
"SYNID0200623947","business_4",4
"SYNID0200624138","business_1",1
"SYNID0200624596","business_4",4
"SYNID0200624603","business_1",1
"SYNID0200624644","business_4",4
"SYNID0200624689","business_4",4
"SYNID0200624775","business_4",4
"SYNID0200624776","business_1",1
"SYNID0200624843","business_1",1
"SYNID0200624915","business_1",1
"SYNID0200625186","business_1",1
"SYNID0200625188","business_4",4
"SYNID0200625391","business_3",3
"SYNID0200625530","business_1",1
"SYNID0200625723","business_4",4
"SYNID0200625753","business_4",4
"SYNID0200625950","business_2",2
"SYNID0200625970","business_1",1
"SYNID0200626345","business_1",1
"SYNID0200626470","business_6",6
"SYNID0200626539","business_1",1
"SYNID0200626569","business_4",4
"SYNID0200626610","business_2",2
"SYNID0200626627","business_4",4
"SYNID0200626866","business_4",4
"SYNID0200627274","business_4",4
"SYNID0200627315","business_1",1
"SYNID0200627574","business_1",1
"SYNID0200627772","business_2",2
"SYNID0200627784","business_4",4
"SYNID0200628200","business_1",1
"SYNID0200628431","business_1",1
"SYNID0200628433","business_2",2
"SYNID0200628475","business_2",2
"SYNID0200628534","business_1",1
"SYNID0200628604","business_4",4
"SYNID0200628638","business_1",1
"SYNID0200628649","business_1",1
"SYNID0200628727","business_6",6
"SYNID0200628864","business_4",4
"SYNID0200628867","business_2",2
"SYNID0200628903","business_6",6
"SYNID0200628949","business_4",4
"SYNID0200629028","business_5",5
"SYNID0200629137","business_5",5
"SYNID0200629168","business_3",3
"SYNID0200629332","business_3",3
"SYNID0200629499","business_4",4
"SYNID0200629884","business_3",3
"SYNID0200629967","business_1",1
"SYNID0200629970","business_2",2
"SYNID0200629974","business_1",1
"SYNID0200630002","business_1",1
"SYNID0200630093","business_1",1
"SYNID0200630242","business_1",1
"SYNID0200630344","business_4",4
"SYNID0200630634","business_1",1
"SYNID0200630639","business_4",4
"SYNID0200630960","business_4",4
"SYNID0200631062","business_4",4
"SYNID0200631104","business_6",6
"SYNID0200631159","business_2",2
"SYNID0200631174","business_1",1
"SYNID0200631227","business_4",4
"SYNID0200631322","business_1",1
"SYNID0200631470","business_4",4
"SYNID0200631635","business_4",4
"SYNID0200631850","business_1",1
"SYNID0200631927","business_4",4
"SYNID0200632141","business_1",1
"SYNID0200632295","business_1",1
"SYNID0200632301","business_4",4
"SYNID0200632479","business_6",6
"SYNID0200632572","business_1",1
"SYNID0200632574","business_1",1
"SYNID0200632612","business_4",4
"SYNID0200632787","business_1",1
"SYNID0200632846","business_6",6
"SYNID0200633227","business_1",1
"SYNID0200633380","business_4",4
"SYNID0200633550","business_4",4
"SYNID0200633562","business_4",4
"SYNID0200633604","business_4",4
"SYNID0200633993","business_4",4
"SYNID0200634186","business_1",1
"SYNID0200634353","business_1",1
"SYNID0200634431","business_4",4
"SYNID0200634454","business_4",4
"SYNID0200634477","business_1",1
"SYNID0200634514","business_4",4
"SYNID0200634975","business_6",6
"SYNID0200635071","business_4",4
"SYNID0200635157","business_1",1
"SYNID0200635226","business_1",1
"SYNID0200635229","business_6",6
"SYNID0200635301","business_4",4
"SYNID0200635452","business_1",1
"SYNID0200635488","business_4",4
"SYNID0200635564","business_4",4
"SYNID0200635658","business_4",4
"SYNID0200635831","business_4",4
"SYNID0200635857","business_1",1
"SYNID0200635875","business_1",1
"SYNID0200636244","business_4",4
"SYNID0200636254","business_1",1
"SYNID0200636404","business_4",4
"SYNID0200636604","business_1",1
"SYNID0200636829","business_4",4
"SYNID0200637026","business_1",1
"SYNID0200637071","business_3",3
"SYNID0200637163","business_1",1
"SYNID0200637295","business_6",6
"SYNID0200637380","business_6",6
"SYNID0200637433","business_4",4
"SYNID0200637929","business_3",3
"SYNID0200638313","business_4",4
"SYNID0200638382","business_1",1
"SYNID0200638772","business_1",1
"SYNID0200639063","business_3",3
"SYNID0200639170","business_1",1
"SYNID0200639184","business_2",2
"SYNID0200639238","business_1",1
"SYNID0200639290","business_6",6
"SYNID0200639308","business_1",1
"SYNID0200639439","business_1",1
"SYNID0200639563","business_6",6
"SYNID0200639566","business_1",1
"SYNID0200639695","business_1",1
"SYNID0200639724","business_1",1
"SYNID0200639789","business_1",1
"SYNID0200639873","business_1",1
"SYNID0200639895","business_1",1
"SYNID0200639911","business_1",1
"SYNID0200640067","business_6",6
"SYNID0200640263","business_4",4
"SYNID0200640317","business_1",1
"SYNID0200640438","business_3",3
"SYNID0200640444","business_1",1
"SYNID0200640743","business_1",1
"SYNID0200640876","business_2",2
"SYNID0200640961","business_3",3
"SYNID0200641004","business_1",1
"SYNID0200641175","business_1",1
"SYNID0200641553","business_1",1
"SYNID0200641601","business_1",1
"SYNID0200641645","business_4",4
"SYNID0200642008","business_1",1
"SYNID0200642123","business_1",1
"SYNID0200642224","business_1",1
"SYNID0200642270","business_5",5
"SYNID0200642384","business_2",2
"SYNID0200642430","business_1",1
"SYNID0200642440","business_4",4
"SYNID0200642493","business_1",1
"SYNID0200642513","business_4",4
"SYNID0200642555","business_4",4
"SYNID0200642694","business_1",1
"SYNID0200642881","business_6",6
"SYNID0200642913","business_1",1
"SYNID0200643031","business_1",1
"SYNID0200643090","business_1",1
"SYNID0200643175","business_4",4
"SYNID0200643253","business_4",4
"SYNID0200643335","business_1",1
"SYNID0200643591","business_3",3
"SYNID0200643664","business_6",6
"SYNID0200643675","business_1",1
"SYNID0200644002","business_4",4
"SYNID0200644042","business_4",4
"SYNID0200644108","business_4",4
"SYNID0200644341","business_6",6
"SYNID0200644620","business_4",4
"SYNID0200644756","business_1",1
"SYNID0200644764","business_1",1
"SYNID0200644847","business_4",4
"SYNID0200644861","business_1",1
"SYNID0200644918","business_4",4
"SYNID0200645017","business_4",4
"SYNID0200645208","business_6",6
"SYNID0200645218","business_2",2
"SYNID0200645640","business_4",4
"SYNID0200645642","business_4",4
"SYNID0200645800","business_1",1
"SYNID0200646041","business_2",2
"SYNID0200646302","business_4",4
"SYNID0200646418","business_1",1
"SYNID0200646558","business_1",1
"SYNID0200646579","business_1",1
"SYNID0200646634","business_2",2
"SYNID0200646863","business_1",1
"SYNID0200647033","business_4",4
"SYNID0200647039","business_4",4
"SYNID0200647137","business_4",4
"SYNID0200647287","business_1",1
"SYNID0200647488","business_4",4
"SYNID0200647529","business_1",1
"SYNID0200647571","business_2",2
"SYNID0200647586","business_4",4
"SYNID0200647675","business_4",4
"SYNID0200647869","business_1",1
"SYNID0200648061","business_4",4
"SYNID0200648114","business_1",1
"SYNID0200648140","business_1",1
"SYNID0200648197","business_4",4
"SYNID0200648249","business_3",3
"SYNID0200648308","business_1",1
"SYNID0200648384","business_2",2
"SYNID0200648473","business_4",4
"SYNID0200648568","business_1",1
"SYNID0200648988","business_4",4
"SYNID0200649112","business_1",1
"SYNID0200649145","business_1",1
"SYNID0200649171","business_1",1
"SYNID0200649186","business_4",4
"SYNID0200649193","business_4",4
"SYNID0200649286","business_4",4
"SYNID0200649347","business_2",2
"SYNID0200649440","business_1",1
"SYNID0200649823","business_4",4
"SYNID0200649859","business_1",1
"SYNID0200650001","business_2",2
"SYNID0200650278","business_4",4
"SYNID0200650736","business_1",1
"SYNID0200650931","business_6",6
"SYNID0200651030","business_1",1
"SYNID0200652131","business_4",4
"SYNID0200652197","business_2",2
"SYNID0200652373","business_1",1
"SYNID0200652719","business_1",1
"SYNID0200652792","business_1",1
"SYNID0200652826","business_1",1
"SYNID0200653126","business_6",6
"SYNID0200653246","business_1",1
"SYNID0200653489","business_4",4
"SYNID0200653607","business_1",1
"SYNID0200653793","business_1",1
"SYNID0200653844","business_2",2
"SYNID0200654019","business_4",4
"SYNID0200654155","business_1",1
"SYNID0200654174","business_4",4
"SYNID0200654187","business_1",1
"SYNID0200654336","business_1",1
"SYNID0200654362","business_4",4
"SYNID0200654396","business_1",1
"SYNID0200654452","business_6",6
"SYNID0200654731","business_2",2
"SYNID0200654822","business_1",1
"SYNID0200654826","business_1",1
"SYNID0200654888","business_6",6
"SYNID0200654951","business_1",1
"SYNID0200655075","business_1",1
"SYNID0200655172","business_4",4
"SYNID0200655277","business_6",6
"SYNID0200655292","business_4",4
"SYNID0200655331","business_1",1
"SYNID0200655381","business_2",2
"SYNID0200655413","business_1",1
"SYNID0200655468","business_1",1
"SYNID0200655473","business_1",1
"SYNID0200655682","business_6",6
"SYNID0200655715","business_2",2
"SYNID0200655767","business_1",1
"SYNID0200655776","business_6",6
"SYNID0200655906","business_4",4
"SYNID0200655922","business_1",1
"SYNID0200655937","business_1",1
"SYNID0200656245","business_4",4
"SYNID0200656403","business_1",1
"SYNID0200656565","business_4",4
"SYNID0200656613","business_1",1
"SYNID0200656743","business_1",1
"SYNID0200657044","business_2",2
"SYNID0200657065","business_1",1
"SYNID0200657105","business_6",6
"SYNID0200657124","business_4",4
"SYNID0200657185","business_1",1
"SYNID0200657278","business_3",3
"SYNID0200657348","business_4",4
"SYNID0200657415","business_1",1
"SYNID0200657520","business_6",6
"SYNID0200657735","business_4",4
"SYNID0200657746","business_1",1
"SYNID0200657764","business_1",1
"SYNID0200657769","business_4",4
"SYNID0200657979","business_4",4
"SYNID0200658146","business_4",4
"SYNID0200658199","business_6",6
"SYNID0200658361","business_1",1
"SYNID0200658432","business_1",1
"SYNID0200658616","business_4",4
"SYNID0200658768","business_2",2
"SYNID0200658963","business_4",4
"SYNID0200659100","business_1",1
"SYNID0200659130","business_4",4
"SYNID0200659402","business_1",1
"SYNID0200659592","business_1",1
"SYNID0200659642","business_4",4
"SYNID0200659822","business_1",1
"SYNID0200659852","business_4",4
"SYNID0200660098","business_1",1
"SYNID0200660156","business_4",4
"SYNID0200660343","business_1",1
"SYNID0200660373","business_1",1
"SYNID0200660444","business_1",1
"SYNID0200660525","business_1",1
"SYNID0200660641","business_1",1
"SYNID0200660653","business_4",4
"SYNID0200660674","business_4",4
"SYNID0200660690","business_4",4
"SYNID0200660761","business_4",4
"SYNID0200660877","business_6",6
"SYNID0200660991","business_4",4
"SYNID0200661043","business_1",1
"SYNID0200661216","business_1",1
"SYNID0200661387","business_4",4
"SYNID0200661415","business_1",1
"SYNID0200661417","business_1",1
"SYNID0200661418","business_6",6
"SYNID0200661511","business_1",1
"SYNID0200661541","business_4",4
"SYNID0200661875","business_1",1
"SYNID0200661883","business_1",1
"SYNID0200662057","business_4",4
"SYNID0200662145","business_2",2
"SYNID0200662480","business_1",1
"SYNID0200662594","business_1",1
"SYNID0200662812","business_1",1
"SYNID0200662873","business_1",1
"SYNID0200662995","business_4",4
"SYNID0200663008","business_1",1
"SYNID0200663246","business_1",1
"SYNID0200663309","business_1",1
"SYNID0200663490","business_4",4
"SYNID0200663602","business_1",1
"SYNID0200663751","business_1",1
"SYNID0200663804","business_1",1
