"customer_id","cluster_raw","cluster_num","kyc_type"
"SYNID0106479274","global_4",4,"individual"
"SYNID0106479373","global_4",4,"individual"
"SYNID0106479431","global_3",3,"individual"
"SYNID0106479456","global_4",4,"individual"
"SYNID0106479605","global_3",3,"individual"
"SYNID0106479622","global_4",4,"individual"
"SYNID0106479686","global_3",3,"individual"
"SYNID0106479847","global_4",4,"individual"
"SYNID0106480001","global_3",3,"individual"
"SYNID0106480151","global_4",4,"individual"
"SYNID0106480493","global_4",4,"individual"
"SYNID0106480836","global_4",4,"individual"
"SYNID0106481241","global_3",3,"individual"
"SYNID0106481279","global_3",3,"individual"
"SYNID0106481347","global_4",4,"individual"
"SYNID0106481413","global_4",4,"individual"
"SYNID0106481459","global_3",3,"individual"
"SYNID0106481718","global_4",4,"individual"
"SYNID0106481831","global_4",4,"individual"
"SYNID0106481954","global_4",4,"individual"
"SYNID0106481987","global_4",4,"individual"
"SYNID0106482264","global_4",4,"individual"
"SYNID0106482359","global_1",1,"individual"
"SYNID0106482511","global_4",4,"individual"
"SYNID0106482537","global_1",1,"individual"
"SYNID0106482544","global_3",3,"individual"
"SYNID0106482584","global_3",3,"individual"
"SYNID0106482845","global_4",4,"individual"
"SYNID0106483194","global_3",3,"individual"
"SYNID0106483292","global_3",3,"individual"
"SYNID0106483385","global_4",4,"individual"
"SYNID0106483408","global_1",1,"individual"
"SYNID0106483428","global_4",4,"individual"
"SYNID0106483437","global_3",3,"individual"
"SYNID0106483619","global_4",4,"individual"
"SYNID0106483689","global_4",4,"individual"
"SYNID0106483754","global_3",3,"individual"
"SYNID0106484166","global_4",4,"individual"
"SYNID0106484381","global_4",4,"individual"
"SYNID0106484414","global_3",3,"individual"
"SYNID0106484513","global_3",3,"individual"
"SYNID0106484803","global_3",3,"individual"
"SYNID0106484819","global_3",3,"individual"
"SYNID0106485167","global_3",3,"individual"
"SYNID0106485268","global_4",4,"individual"
"SYNID0106485528","global_4",4,"individual"
"SYNID0106485741","global_1",1,"individual"
"SYNID0106485946","global_4",4,"individual"
"SYNID0106486024","global_3",3,"individual"
"SYNID0106486050","global_3",3,"individual"
"SYNID0106486375","global_3",3,"individual"
"SYNID0106486393","global_3",3,"individual"
"SYNID0106486704","global_4",4,"individual"
"SYNID0106487072","global_3",3,"individual"
"SYNID0106487657","global_3",3,"individual"
"SYNID0106487766","global_3",3,"individual"
"SYNID0106487994","global_4",4,"individual"
"SYNID0106488020","global_3",3,"individual"
"SYNID0106488054","global_4",4,"individual"
"SYNID0106488527","global_3",3,"individual"
"SYNID0106488666","global_3",3,"individual"
"SYNID0106488737","global_3",3,"individual"
"SYNID0106488814","global_4",4,"individual"
"SYNID0106488934","global_4",4,"individual"
"SYNID0106489019","global_3",3,"individual"
"SYNID0106489274","global_3",3,"individual"
"SYNID0106489441","global_4",4,"individual"
"SYNID0106489744","global_4",4,"individual"
"SYNID0106489893","global_1",1,"individual"
"SYNID0106489897","global_4",4,"individual"
"SYNID0106490184","global_4",4,"individual"
"SYNID0106490401","global_4",4,"individual"
"SYNID0106490851","global_4",4,"individual"
"SYNID0106491043","global_4",4,"individual"
"SYNID0106491298","global_3",3,"individual"
"SYNID0106491321","global_3",3,"individual"
"SYNID0106491451","global_4",4,"individual"
"SYNID0106491469","global_3",3,"individual"
"SYNID0106491491","global_4",4,"individual"
"SYNID0106491776","global_4",4,"individual"
"SYNID0106492138","global_4",4,"individual"
"SYNID0106492147","global_3",3,"individual"
"SYNID0106492256","global_4",4,"individual"
"SYNID0106492489","global_3",3,"individual"
"SYNID0106492762","global_1",1,"individual"
"SYNID0106493107","global_4",4,"individual"
"SYNID0106493209","global_3",3,"individual"
"SYNID0106493521","global_3",3,"individual"
"SYNID0106493551","global_4",4,"individual"
"SYNID0106493947","global_4",4,"individual"
"SYNID0106494329","global_4",4,"individual"
"SYNID0106495056","global_1",1,"individual"
"SYNID0106495330","global_3",3,"individual"
"SYNID0106495494","global_3",3,"individual"
"SYNID0106495534","global_4",4,"individual"
"SYNID0106495582","global_3",3,"individual"
"SYNID0106495586","global_4",4,"individual"
"SYNID0106495683","global_4",4,"individual"
"SYNID0106496006","global_4",4,"individual"
"SYNID0106497422","global_4",4,"individual"
"SYNID0106497464","global_4",4,"individual"
"SYNID0106497694","global_1",1,"individual"
"SYNID0106497878","global_4",4,"individual"
"SYNID0106497962","global_4",4,"individual"
"SYNID0106498007","global_1",1,"individual"
"SYNID0106498131","global_3",3,"individual"
"SYNID0106498137","global_4",4,"individual"
"SYNID0106498373","global_3",3,"individual"
"SYNID0106498557","global_4",4,"individual"
"SYNID0106498574","global_4",4,"individual"
"SYNID0106498630","global_4",4,"individual"
"SYNID0106498641","global_4",4,"individual"
"SYNID0106498872","global_1",1,"individual"
"SYNID0106498971","global_3",3,"individual"
"SYNID0106499072","global_3",3,"individual"
"SYNID0106499585","global_3",3,"individual"
"SYNID0106499594","global_3",3,"individual"
"SYNID0106499632","global_3",3,"individual"
"SYNID0106499730","global_4",4,"individual"
"SYNID0106499750","global_3",3,"individual"
"SYNID0106499827","global_4",4,"individual"
"SYNID0106499985","global_4",4,"individual"
"SYNID0106500268","global_4",4,"individual"
"SYNID0106500318","global_3",3,"individual"
"SYNID0106500330","global_1",1,"individual"
"SYNID0106500416","global_4",4,"individual"
"SYNID0106500537","global_4",4,"individual"
"SYNID0106500577","global_3",3,"individual"
"SYNID0106500710","global_3",3,"individual"
"SYNID0106500777","global_4",4,"individual"
"SYNID0106500945","global_3",3,"individual"
"SYNID0106501098","global_1",1,"individual"
"SYNID0106501371","global_4",4,"individual"
"SYNID0106501409","global_4",4,"individual"
"SYNID0106501411","global_4",4,"individual"
"SYNID0106501639","global_4",4,"individual"
"SYNID0106501731","global_4",4,"individual"
"SYNID0106502014","global_4",4,"individual"
"SYNID0106502035","global_4",4,"individual"
"SYNID0106502094","global_4",4,"individual"
"SYNID0106502187","global_3",3,"individual"
"SYNID0106502418","global_4",4,"individual"
"SYNID0106502604","global_3",3,"individual"
"SYNID0106502760","global_3",3,"individual"
"SYNID0106503204","global_4",4,"individual"
"SYNID0106503716","global_4",4,"individual"
"SYNID0106503937","global_4",4,"individual"
"SYNID0106503978","global_4",4,"individual"
"SYNID0106504015","global_3",3,"individual"
"SYNID0106504100","global_4",4,"individual"
"SYNID0106504238","global_4",4,"individual"
"SYNID0106504441","global_4",4,"individual"
"SYNID0106504480","global_3",3,"individual"
"SYNID0106504616","global_3",3,"individual"
"SYNID0106504667","global_3",3,"individual"
"SYNID0106504725","global_4",4,"individual"
"SYNID0106504884","global_4",4,"individual"
"SYNID0106504987","global_3",3,"individual"
"SYNID0106505135","global_4",4,"individual"
"SYNID0106505400","global_4",4,"individual"
"SYNID0106505492","global_3",3,"individual"
"SYNID0106505537","global_4",4,"individual"
"SYNID0106505614","global_4",4,"individual"
"SYNID0106505637","global_3",3,"individual"
"SYNID0106505750","global_3",3,"individual"
"SYNID0106506229","global_4",4,"individual"
"SYNID0106507247","global_3",3,"individual"
"SYNID0106507294","global_1",1,"individual"
"SYNID0106507405","global_4",4,"individual"
"SYNID0106507636","global_3",3,"individual"
"SYNID0106507775","global_4",4,"individual"
"SYNID0106507878","global_1",1,"individual"
"SYNID0106508049","global_1",1,"individual"
"SYNID0106508506","global_4",4,"individual"
"SYNID0106508589","global_3",3,"individual"
"SYNID0106508711","global_4",4,"individual"
"SYNID0106508820","global_3",3,"individual"
"SYNID0106508999","global_3",3,"individual"
"SYNID0106509014","global_3",3,"individual"
"SYNID0106509068","global_4",4,"individual"
"SYNID0106509099","global_4",4,"individual"
"SYNID0106509138","global_4",4,"individual"
"SYNID0106509677","global_3",3,"individual"
"SYNID0106509751","global_3",3,"individual"
"SYNID0106509948","global_4",4,"individual"
"SYNID0106510005","global_3",3,"individual"
"SYNID0106510277","global_4",4,"individual"
"SYNID0106510665","global_3",3,"individual"
"SYNID0106510716","global_3",3,"individual"
"SYNID0106510737","global_4",4,"individual"
"SYNID0106510797","global_4",4,"individual"
"SYNID0106510985","global_4",4,"individual"
"SYNID0106511073","global_3",3,"individual"
"SYNID0106511286","global_3",3,"individual"
"SYNID0106511302","global_4",4,"individual"
"SYNID0106511309","global_3",3,"individual"
"SYNID0106511357","global_3",3,"individual"
"SYNID0106511988","global_4",4,"individual"
"SYNID0106512030","global_4",4,"individual"
"SYNID0106512168","global_3",3,"individual"
"SYNID0106512484","global_3",3,"individual"
"SYNID0106512610","global_4",4,"individual"
"SYNID0106512884","global_3",3,"individual"
"SYNID0106513030","global_4",4,"individual"
"SYNID0106513086","global_3",3,"individual"
"SYNID0106513121","global_4",4,"individual"
"SYNID0106513184","global_3",3,"individual"
"SYNID0106513696","global_4",4,"individual"
"SYNID0106513743","global_4",4,"individual"
"SYNID0106513794","global_3",3,"individual"
"SYNID0106513926","global_4",4,"individual"
"SYNID0106514183","global_4",4,"individual"
"SYNID0106514431","global_3",3,"individual"
"SYNID0106514772","global_4",4,"individual"
"SYNID0106514967","global_4",4,"individual"
"SYNID0106515343","global_3",3,"individual"
"SYNID0106515381","global_4",4,"individual"
"SYNID0106516396","global_4",4,"individual"
"SYNID0106516464","global_4",4,"individual"
"SYNID0106516516","global_3",3,"individual"
"SYNID0106516519","global_3",3,"individual"
"SYNID0106517313","global_1",1,"individual"
"SYNID0106517374","global_3",3,"individual"
"SYNID0106517417","global_4",4,"individual"
"SYNID0106517747","global_3",3,"individual"
"SYNID0106517786","global_3",3,"individual"
"SYNID0106517923","global_1",1,"individual"
"SYNID0106517973","global_3",3,"individual"
"SYNID0106518238","global_3",3,"individual"
"SYNID0106518504","global_4",4,"individual"
"SYNID0106518515","global_1",1,"individual"
"SYNID0106518706","global_4",4,"individual"
"SYNID0106519147","global_4",4,"individual"
"SYNID0106519180","global_4",4,"individual"
"SYNID0106519832","global_3",3,"individual"
"SYNID0106519888","global_1",1,"individual"
"SYNID0106519965","global_4",4,"individual"
"SYNID0106520292","global_4",4,"individual"
"SYNID0106520348","global_3",3,"individual"
"SYNID0106520865","global_3",3,"individual"
"SYNID0106520889","global_4",4,"individual"
"SYNID0106521062","global_3",3,"individual"
"SYNID0106521188","global_1",1,"individual"
"SYNID0106521684","global_4",4,"individual"
"SYNID0106521963","global_3",3,"individual"
"SYNID0106522102","global_3",3,"individual"
"SYNID0106522184","global_3",3,"individual"
"SYNID0106522247","global_4",4,"individual"
"SYNID0106522268","global_3",3,"individual"
"SYNID0106522289","global_4",4,"individual"
"SYNID0106522670","global_3",3,"individual"
"SYNID0106522675","global_3",3,"individual"
"SYNID0106522721","global_4",4,"individual"
"SYNID0106522809","global_4",4,"individual"
"SYNID0106522866","global_4",4,"individual"
"SYNID0106522980","global_3",3,"individual"
"SYNID0106523020","global_1",1,"individual"
"SYNID0106523263","global_3",3,"individual"
"SYNID0106523372","global_3",3,"individual"
"SYNID0106523509","global_3",3,"individual"
"SYNID0106523526","global_4",4,"individual"
"SYNID0106523610","global_3",3,"individual"
"SYNID0106523769","global_1",1,"individual"
"SYNID0106523904","global_4",4,"individual"
"SYNID0106523980","global_4",4,"individual"
"SYNID0106524536","global_1",1,"individual"
"SYNID0106524641","global_4",4,"individual"
"SYNID0106524737","global_4",4,"individual"
"SYNID0106524859","global_3",3,"individual"
"SYNID0106524969","global_4",4,"individual"
"SYNID0106525127","global_4",4,"individual"
"SYNID0106525738","global_4",4,"individual"
"SYNID0106525763","global_4",4,"individual"
"SYNID0106525831","global_4",4,"individual"
"SYNID0106525832","global_4",4,"individual"
"SYNID0106526118","global_3",3,"individual"
"SYNID0106526765","global_4",4,"individual"
"SYNID0106527697","global_3",3,"individual"
"SYNID0106528154","global_4",4,"individual"
"SYNID0106528192","global_4",4,"individual"
"SYNID0106528909","global_4",4,"individual"
"SYNID0106529086","global_4",4,"individual"
"SYNID0106529090","global_4",4,"individual"
"SYNID0106529174","global_4",4,"individual"
"SYNID0106529370","global_3",3,"individual"
"SYNID0106529498","global_4",4,"individual"
"SYNID0106529501","global_4",4,"individual"
"SYNID0106529511","global_3",3,"individual"
"SYNID0106530289","global_3",3,"individual"
"SYNID0106530744","global_3",3,"individual"
"SYNID0106530940","global_4",4,"individual"
"SYNID0106530951","global_1",1,"individual"
"SYNID0106530966","global_4",4,"individual"
"SYNID0106531007","global_4",4,"individual"
"SYNID0106531402","global_3",3,"individual"
"SYNID0106531433","global_4",4,"individual"
"SYNID0106531559","global_4",4,"individual"
"SYNID0106531737","global_4",4,"individual"
"SYNID0106531889","global_4",4,"individual"
"SYNID0106532012","global_4",4,"individual"
"SYNID0106532638","global_4",4,"individual"
"SYNID0106533056","global_3",3,"individual"
"SYNID0106533083","global_4",4,"individual"
"SYNID0106533276","global_4",4,"individual"
"SYNID0106533687","global_3",3,"individual"
"SYNID0106533717","global_4",4,"individual"
"SYNID0106534260","global_3",3,"individual"
"SYNID0106534375","global_4",4,"individual"
"SYNID0106534516","global_4",4,"individual"
"SYNID0106534553","global_3",3,"individual"
"SYNID0106534873","global_4",4,"individual"
"SYNID0106534883","global_3",3,"individual"
"SYNID0106534942","global_4",4,"individual"
"SYNID0106535106","global_4",4,"individual"
"SYNID0106535147","global_4",4,"individual"
"SYNID0106535205","global_4",4,"individual"
"SYNID0106535820","global_1",1,"individual"
"SYNID0106535918","global_3",3,"individual"
"SYNID0106536007","global_4",4,"individual"
"SYNID0106536140","global_4",4,"individual"
"SYNID0106536535","global_3",3,"individual"
"SYNID0106536596","global_4",4,"individual"
"SYNID0106536734","global_3",3,"individual"
"SYNID0106536774","global_4",4,"individual"
"SYNID0106537127","global_3",3,"individual"
"SYNID0106537178","global_3",3,"individual"
"SYNID0106537233","global_3",3,"individual"
"SYNID0106537478","global_1",1,"individual"
"SYNID0106537708","global_4",4,"individual"
"SYNID0106537964","global_4",4,"individual"
"SYNID0106537993","global_3",3,"individual"
"SYNID0106538029","global_1",1,"individual"
"SYNID0106538115","global_3",3,"individual"
"SYNID0106538132","global_4",4,"individual"
"SYNID0106538254","global_4",4,"individual"
"SYNID0106538257","global_4",4,"individual"
"SYNID0106538289","global_3",3,"individual"
"SYNID0106538733","global_3",3,"individual"
"SYNID0106539079","global_4",4,"individual"
"SYNID0106539351","global_4",4,"individual"
"SYNID0106539377","global_1",1,"individual"
"SYNID0106540010","global_4",4,"individual"
"SYNID0106540130","global_4",4,"individual"
"SYNID0106540468","global_3",3,"individual"
"SYNID0106540545","global_3",3,"individual"
"SYNID0106540613","global_3",3,"individual"
"SYNID0106540638","global_4",4,"individual"
"SYNID0106540716","global_4",4,"individual"
"SYNID0106542490","global_3",3,"individual"
"SYNID0106542816","global_3",3,"individual"
"SYNID0106542854","global_4",4,"individual"
"SYNID0106542864","global_3",3,"individual"
"SYNID0106543871","global_4",4,"individual"
"SYNID0106543872","global_4",4,"individual"
"SYNID0106544281","global_4",4,"individual"
"SYNID0106544283","global_1",1,"individual"
"SYNID0106545574","global_4",4,"individual"
"SYNID0106545662","global_1",1,"individual"
"SYNID0106545795","global_3",3,"individual"
"SYNID0106545871","global_3",3,"individual"
"SYNID0106546097","global_4",4,"individual"
"SYNID0106546161","global_4",4,"individual"
"SYNID0106546339","global_4",4,"individual"
"SYNID0106546657","global_4",4,"individual"
"SYNID0106546881","global_3",3,"individual"
"SYNID0106547133","global_4",4,"individual"
"SYNID0106547225","global_4",4,"individual"
"SYNID0106547384","global_3",3,"individual"
"SYNID0106547510","global_4",4,"individual"
"SYNID0106547549","global_4",4,"individual"
"SYNID0106547938","global_1",1,"individual"
"SYNID0106548005","global_3",3,"individual"
"SYNID0106548077","global_3",3,"individual"
"SYNID0106548172","global_4",4,"individual"
"SYNID0106548303","global_3",3,"individual"
"SYNID0106548319","global_4",4,"individual"
"SYNID0106548344","global_4",4,"individual"
"SYNID0106548522","global_3",3,"individual"
"SYNID0106548892","global_3",3,"individual"
"SYNID0106549160","global_3",3,"individual"
"SYNID0106549602","global_4",4,"individual"
"SYNID0106549736","global_4",4,"individual"
"SYNID0106549799","global_3",3,"individual"
"SYNID0106550019","global_3",3,"individual"
"SYNID0106550024","global_4",4,"individual"
"SYNID0106550071","global_1",1,"individual"
"SYNID0106550179","global_3",3,"individual"
"SYNID0106550343","global_4",4,"individual"
"SYNID0106550393","global_3",3,"individual"
"SYNID0106550408","global_3",3,"individual"
"SYNID0106550747","global_4",4,"individual"
"SYNID0106550962","global_4",4,"individual"
"SYNID0106551351","global_1",1,"individual"
"SYNID0106551528","global_4",4,"individual"
"SYNID0106551572","global_3",3,"individual"
"SYNID0106551638","global_4",4,"individual"
"SYNID0106552117","global_4",4,"individual"
"SYNID0106552581","global_3",3,"individual"
"SYNID0106552753","global_4",4,"individual"
"SYNID0106552840","global_1",1,"individual"
"SYNID0106552959","global_4",4,"individual"
"SYNID0106552972","global_4",4,"individual"
"SYNID0106552986","global_4",4,"individual"
"SYNID0106553088","global_3",3,"individual"
"SYNID0106553355","global_4",4,"individual"
"SYNID0106553420","global_4",4,"individual"
"SYNID0106553462","global_1",1,"individual"
"SYNID0106553477","global_4",4,"individual"
"SYNID0106553527","global_3",3,"individual"
"SYNID0106553841","global_4",4,"individual"
"SYNID0106553942","global_3",3,"individual"
"SYNID0106554104","global_3",3,"individual"
"SYNID0106554397","global_4",4,"individual"
"SYNID0106554902","global_4",4,"individual"
"SYNID0106555352","global_4",4,"individual"
"SYNID0106555596","global_4",4,"individual"
"SYNID0106555723","global_4",4,"individual"
"SYNID0106555733","global_3",3,"individual"
"SYNID0106555751","global_4",4,"individual"
"SYNID0106556036","global_1",1,"individual"
"SYNID0106556172","global_4",4,"individual"
"SYNID0106556299","global_3",3,"individual"
"SYNID0106556427","global_3",3,"individual"
"SYNID0106556764","global_4",4,"individual"
"SYNID0106557151","global_4",4,"individual"
"SYNID0106557639","global_3",3,"individual"
"SYNID0106557651","global_4",4,"individual"
"SYNID0106557853","global_4",4,"individual"
"SYNID0106557867","global_4",4,"individual"
"SYNID0106557951","global_4",4,"individual"
"SYNID0106558038","global_4",4,"individual"
"SYNID0106558084","global_4",4,"individual"
"SYNID0106558583","global_4",4,"individual"
"SYNID0106558586","global_4",4,"individual"
"SYNID0106558591","global_3",3,"individual"
"SYNID0106558647","global_4",4,"individual"
"SYNID0106558907","global_4",4,"individual"
"SYNID0106559105","global_1",1,"individual"
"SYNID0106559482","global_4",4,"individual"
"SYNID0106559542","global_4",4,"individual"
"SYNID0106559570","global_4",4,"individual"
"SYNID0106559789","global_4",4,"individual"
"SYNID0106559796","global_4",4,"individual"
"SYNID0106559987","global_4",4,"individual"
"SYNID0106560051","global_4",4,"individual"
"SYNID0106560907","global_3",3,"individual"
"SYNID0106561212","global_1",1,"individual"
"SYNID0106561878","global_3",3,"individual"
"SYNID0106561940","global_3",3,"individual"
"SYNID0106562046","global_3",3,"individual"
"SYNID0106562071","global_3",3,"individual"
"SYNID0106562335","global_3",3,"individual"
"SYNID0106562353","global_3",3,"individual"
"SYNID0106562386","global_4",4,"individual"
"SYNID0106562928","global_4",4,"individual"
"SYNID0106563039","global_4",4,"individual"
"SYNID0106563433","global_4",4,"individual"
"SYNID0106563482","global_3",3,"individual"
"SYNID0106563487","global_1",1,"individual"
"SYNID0106563492","global_3",3,"individual"
"SYNID0106564008","global_3",3,"individual"
"SYNID0106564166","global_3",3,"individual"
"SYNID0106564182","global_4",4,"individual"
"SYNID0106564246","global_3",3,"individual"
"SYNID0106564261","global_1",1,"individual"
"SYNID0106564366","global_4",4,"individual"
"SYNID0106564723","global_4",4,"individual"
"SYNID0106564773","global_4",4,"individual"
"SYNID0106564913","global_4",4,"individual"
"SYNID0106565337","global_4",4,"individual"
"SYNID0106565417","global_4",4,"individual"
"SYNID0106565455","global_4",4,"individual"
"SYNID0106565460","global_4",4,"individual"
"SYNID0106565902","global_4",4,"individual"
"SYNID0106565955","global_4",4,"individual"
"SYNID0106565979","global_3",3,"individual"
"SYNID0106565980","global_4",4,"individual"
"SYNID0106566092","global_4",4,"individual"
"SYNID0106566780","global_4",4,"individual"
"SYNID0106566790","global_4",4,"individual"
"SYNID0106566837","global_4",4,"individual"
"SYNID0106566838","global_4",4,"individual"
"SYNID0106567210","global_4",4,"individual"
"SYNID0106567634","global_4",4,"individual"
"SYNID0106567844","global_4",4,"individual"
"SYNID0106567854","global_4",4,"individual"
"SYNID0106568146","global_4",4,"individual"
"SYNID0106568411","global_4",4,"individual"
"SYNID0106568775","global_4",4,"individual"
"SYNID0106569107","global_4",4,"individual"
"SYNID0106569318","global_4",4,"individual"
"SYNID0106569319","global_1",1,"individual"
"SYNID0106569390","global_4",4,"individual"
"SYNID0106569514","global_4",4,"individual"
"SYNID0106569629","global_3",3,"individual"
"SYNID0106569689","global_4",4,"individual"
"SYNID0106569825","global_3",3,"individual"
"SYNID0106569900","global_1",1,"individual"
"SYNID0106570029","global_3",3,"individual"
"SYNID0106570062","global_3",3,"individual"
"SYNID0106570130","global_3",3,"individual"
"SYNID0106570149","global_4",4,"individual"
"SYNID0106570157","global_3",3,"individual"
"SYNID0106570209","global_4",4,"individual"
"SYNID0106570497","global_4",4,"individual"
"SYNID0106570499","global_3",3,"individual"
"SYNID0106570838","global_1",1,"individual"
"SYNID0106571180","global_4",4,"individual"
"SYNID0106571338","global_3",3,"individual"
"SYNID0106571346","global_3",3,"individual"
"SYNID0106571356","global_1",1,"individual"
"SYNID0106571505","global_3",3,"individual"
"SYNID0106571629","global_4",4,"individual"
"SYNID0106571776","global_3",3,"individual"
"SYNID0106572077","global_3",3,"individual"
"SYNID0106572702","global_4",4,"individual"
"SYNID0106572754","global_4",4,"individual"
"SYNID0106572779","global_4",4,"individual"
"SYNID0106573230","global_3",3,"individual"
"SYNID0106573314","global_4",4,"individual"
"SYNID0106573430","global_3",3,"individual"
"SYNID0106573943","global_4",4,"individual"
"SYNID0106574064","global_1",1,"individual"
"SYNID0106574097","global_4",4,"individual"
"SYNID0106574317","global_4",4,"individual"
"SYNID0106574425","global_4",4,"individual"
"SYNID0106574428","global_4",4,"individual"
"SYNID0106574459","global_4",4,"individual"
"SYNID0106574634","global_1",1,"individual"
"SYNID0106574716","global_3",3,"individual"
"SYNID0106574856","global_3",3,"individual"
"SYNID0106575136","global_3",3,"individual"
"SYNID0106575151","global_1",1,"individual"
"SYNID0106575202","global_3",3,"individual"
"SYNID0106575210","global_3",3,"individual"
"SYNID0106575657","global_4",4,"individual"
"SYNID0106575745","global_4",4,"individual"
"SYNID0106575995","global_4",4,"individual"
"SYNID0106576021","global_4",4,"individual"
"SYNID0106577063","global_4",4,"individual"
"SYNID0106577515","global_4",4,"individual"
"SYNID0106577663","global_4",4,"individual"
"SYNID0106577851","global_3",3,"individual"
"SYNID0106578062","global_4",4,"individual"
"SYNID0106578703","global_3",3,"individual"
"SYNID0106578759","global_3",3,"individual"
"SYNID0106578920","global_4",4,"individual"
"SYNID0106579426","global_1",1,"individual"
"SYNID0106579693","global_4",4,"individual"
"SYNID0106579720","global_3",3,"individual"
"SYNID0106579781","global_3",3,"individual"
"SYNID0106580578","global_3",3,"individual"
"SYNID0106580765","global_1",1,"individual"
"SYNID0106580889","global_3",3,"individual"
"SYNID0106581122","global_3",3,"individual"
"SYNID0106581201","global_3",3,"individual"
"SYNID0106581507","global_4",4,"individual"
"SYNID0106581785","global_3",3,"individual"
"SYNID0106581856","global_4",4,"individual"
"SYNID0106581923","global_3",3,"individual"
"SYNID0106582440","global_4",4,"individual"
"SYNID0106582562","global_3",3,"individual"
"SYNID0106582654","global_3",3,"individual"
"SYNID0106582721","global_4",4,"individual"
"SYNID0106582938","global_4",4,"individual"
"SYNID0106583093","global_1",1,"individual"
"SYNID0106583175","global_3",3,"individual"
"SYNID0106583570","global_3",3,"individual"
"SYNID0106583630","global_3",3,"individual"
"SYNID0106583842","global_3",3,"individual"
"SYNID0106584117","global_4",4,"individual"
"SYNID0106584223","global_3",3,"individual"
"SYNID0106584269","global_4",4,"individual"
"SYNID0106584307","global_1",1,"individual"
"SYNID0106584487","global_3",3,"individual"
"SYNID0106584622","global_4",4,"individual"
"SYNID0106584684","global_3",3,"individual"
"SYNID0106584911","global_4",4,"individual"
"SYNID0106584938","global_4",4,"individual"
"SYNID0106584976","global_4",4,"individual"
"SYNID0106585027","global_3",3,"individual"
"SYNID0106585160","global_4",4,"individual"
"SYNID0106585585","global_1",1,"individual"
"SYNID0106585698","global_4",4,"individual"
"SYNID0106586250","global_3",3,"individual"
"SYNID0106586377","global_3",3,"individual"
"SYNID0106586447","global_4",4,"individual"
"SYNID0106586554","global_3",3,"individual"
"SYNID0106586833","global_4",4,"individual"
"SYNID0106586861","global_1",1,"individual"
"SYNID0106587039","global_3",3,"individual"
"SYNID0106587574","global_4",4,"individual"
"SYNID0106587643","global_3",3,"individual"
"SYNID0106587684","global_3",3,"individual"
"SYNID0106587836","global_3",3,"individual"
"SYNID0106588054","global_4",4,"individual"
"SYNID0106588225","global_4",4,"individual"
"SYNID0106588256","global_3",3,"individual"
"SYNID0106588381","global_3",3,"individual"
"SYNID0106588451","global_3",3,"individual"
"SYNID0106588666","global_4",4,"individual"
"SYNID0106588676","global_4",4,"individual"
"SYNID0106588681","global_4",4,"individual"
"SYNID0106589259","global_4",4,"individual"
"SYNID0106589347","global_3",3,"individual"
"SYNID0106589356","global_3",3,"individual"
"SYNID0106589364","global_4",4,"individual"
"SYNID0106589804","global_4",4,"individual"
"SYNID0106589996","global_3",3,"individual"
"SYNID0106590004","global_4",4,"individual"
"SYNID0106590026","global_4",4,"individual"
"SYNID0106590294","global_3",3,"individual"
"SYNID0106590681","global_1",1,"individual"
"SYNID0106590830","global_4",4,"individual"
"SYNID0106590859","global_3",3,"individual"
"SYNID0106591067","global_3",3,"individual"
"SYNID0106591252","global_3",3,"individual"
"SYNID0106591422","global_4",4,"individual"
"SYNID0106591468","global_3",3,"individual"
"SYNID0106591506","global_4",4,"individual"
"SYNID0106591982","global_3",3,"individual"
"SYNID0106592211","global_4",4,"individual"
"SYNID0106592273","global_4",4,"individual"
"SYNID0106592404","global_4",4,"individual"
"SYNID0106592607","global_4",4,"individual"
"SYNID0106592700","global_4",4,"individual"
"SYNID0106592816","global_4",4,"individual"
"SYNID0106592861","global_3",3,"individual"
"SYNID0106592872","global_4",4,"individual"
"SYNID0106592954","global_4",4,"individual"
"SYNID0106593666","global_3",3,"individual"
"SYNID0106594235","global_3",3,"individual"
"SYNID0106594366","global_3",3,"individual"
"SYNID0106594436","global_3",3,"individual"
"SYNID0106594477","global_4",4,"individual"
"SYNID0106594552","global_4",4,"individual"
"SYNID0106594761","global_4",4,"individual"
"SYNID0106594956","global_4",4,"individual"
"SYNID0106595006","global_4",4,"individual"
"SYNID0106595828","global_4",4,"individual"
"SYNID0106595924","global_4",4,"individual"
"SYNID0106596024","global_4",4,"individual"
"SYNID0106596335","global_4",4,"individual"
"SYNID0106596369","global_3",3,"individual"
"SYNID0106596451","global_4",4,"individual"
"SYNID0106596452","global_3",3,"individual"
"SYNID0106596512","global_4",4,"individual"
"SYNID0106596624","global_3",3,"individual"
"SYNID0106596726","global_3",3,"individual"
"SYNID0106596749","global_4",4,"individual"
"SYNID0106596941","global_4",4,"individual"
"SYNID0106597054","global_1",1,"individual"
"SYNID0106597275","global_4",4,"individual"
"SYNID0106597327","global_4",4,"individual"
"SYNID0106597514","global_4",4,"individual"
"SYNID0106597707","global_4",4,"individual"
"SYNID0106597784","global_3",3,"individual"
"SYNID0106597809","global_3",3,"individual"
"SYNID0106597847","global_3",3,"individual"
"SYNID0106598117","global_3",3,"individual"
"SYNID0106598268","global_3",3,"individual"
"SYNID0106598293","global_4",4,"individual"
"SYNID0106598372","global_4",4,"individual"
"SYNID0106599106","global_4",4,"individual"
"SYNID0106599594","global_4",4,"individual"
