"customer_id","cluster_num","cluster_raw","kyc_type","dominant_kyc_type","cross_behavior_flag"
"SYNID0107434285",4,"global_4","individual","individual",FALSE
"SYNID0107434534",1,"global_1","individual","individual",FALSE
"SYNID0107434634",4,"global_4","individual","individual",FALSE
"SYNID0107434820",4,"global_4","individual","individual",FALSE
"SYNID0107435065",3,"global_3","individual","individual",FALSE
"SYNID0107435439",4,"global_4","individual","individual",FALSE
"SYNID0107435828",4,"global_4","individual","individual",FALSE
"SYNID0107436056",4,"global_4","individual","individual",FALSE
"SYNID0107436108",3,"global_3","individual","individual",FALSE
"SYNID0107436234",3,"global_3","individual","individual",FALSE
"SYNID0107436444",4,"global_4","individual","individual",FALSE
"SYNID0107436587",3,"global_3","individual","individual",FALSE
"SYNID0107436799",1,"global_1","individual","individual",FALSE
"SYNID0107437248",4,"global_4","individual","individual",FALSE
"SYNID0107437424",4,"global_4","individual","individual",FALSE
"SYNID0107437553",3,"global_3","individual","individual",FALSE
"SYNID0107438155",3,"global_3","individual","individual",FALSE
"SYNID0107438202",3,"global_3","individual","individual",FALSE
"SYNID0107438341",3,"global_3","individual","individual",FALSE
"SYNID0107438512",3,"global_3","individual","individual",FALSE
"SYNID0107438603",4,"global_4","individual","individual",FALSE
"SYNID0107438619",4,"global_4","individual","individual",FALSE
"SYNID0107438729",3,"global_3","individual","individual",FALSE
"SYNID0107438885",3,"global_3","individual","individual",FALSE
"SYNID0107439085",3,"global_3","individual","individual",FALSE
"SYNID0107439409",3,"global_3","individual","individual",FALSE
"SYNID0107440013",3,"global_3","individual","individual",FALSE
"SYNID0107440063",4,"global_4","individual","individual",FALSE
"SYNID0107440103",4,"global_4","individual","individual",FALSE
"SYNID0107440499",4,"global_4","individual","individual",FALSE
"SYNID0107440689",4,"global_4","individual","individual",FALSE
"SYNID0107440844",4,"global_4","individual","individual",FALSE
"SYNID0107440939",1,"global_1","individual","individual",FALSE
"SYNID0107440955",4,"global_4","individual","individual",FALSE
"SYNID0107440979",3,"global_3","individual","individual",FALSE
"SYNID0107441243",4,"global_4","individual","individual",FALSE
"SYNID0107441442",3,"global_3","individual","individual",FALSE
"SYNID0107442485",1,"global_1","individual","individual",FALSE
"SYNID0107442729",1,"global_1","individual","individual",FALSE
"SYNID0107443399",4,"global_4","individual","individual",FALSE
"SYNID0107443406",3,"global_3","individual","individual",FALSE
"SYNID0107443457",4,"global_4","individual","individual",FALSE
"SYNID0107443685",4,"global_4","individual","individual",FALSE
"SYNID0107444021",4,"global_4","individual","individual",FALSE
"SYNID0107444235",4,"global_4","individual","individual",FALSE
"SYNID0107444319",4,"global_4","individual","individual",FALSE
"SYNID0107444370",4,"global_4","individual","individual",FALSE
"SYNID0107444513",3,"global_3","individual","individual",FALSE
"SYNID0107444607",4,"global_4","individual","individual",FALSE
"SYNID0107444622",4,"global_4","individual","individual",FALSE
"SYNID0107444624",3,"global_3","individual","individual",FALSE
"SYNID0107445237",4,"global_4","individual","individual",FALSE
"SYNID0107445253",3,"global_3","individual","individual",FALSE
"SYNID0107445264",4,"global_4","individual","individual",FALSE
"SYNID0107445754",4,"global_4","individual","individual",FALSE
"SYNID0107445869",3,"global_3","individual","individual",FALSE
"SYNID0107446275",3,"global_3","individual","individual",FALSE
"SYNID0107446286",4,"global_4","individual","individual",FALSE
"SYNID0107446808",3,"global_3","individual","individual",FALSE
"SYNID0107446827",3,"global_3","individual","individual",FALSE
"SYNID0107446987",1,"global_1","individual","individual",FALSE
"SYNID0107447267",1,"global_1","individual","individual",FALSE
"SYNID0107447739",3,"global_3","individual","individual",FALSE
"SYNID0107447801",4,"global_4","individual","individual",FALSE
"SYNID0107447842",1,"global_1","individual","individual",FALSE
"SYNID0107447929",4,"global_4","individual","individual",FALSE
"SYNID0107448148",1,"global_1","individual","individual",FALSE
"SYNID0107448442",4,"global_4","individual","individual",FALSE
"SYNID0107448490",1,"global_1","individual","individual",FALSE
"SYNID0107448591",3,"global_3","individual","individual",FALSE
"SYNID0107448764",3,"global_3","individual","individual",FALSE
"SYNID0107448815",1,"global_1","individual","individual",FALSE
"SYNID0107449060",3,"global_3","individual","individual",FALSE
"SYNID0107449231",3,"global_3","individual","individual",FALSE
"SYNID0107449488",3,"global_3","individual","individual",FALSE
"SYNID0107449669",3,"global_3","individual","individual",FALSE
"SYNID0107449857",4,"global_4","individual","individual",FALSE
"SYNID0107449867",4,"global_4","individual","individual",FALSE
"SYNID0107449928",4,"global_4","individual","individual",FALSE
"SYNID0107450178",4,"global_4","individual","individual",FALSE
"SYNID0107450398",3,"global_3","individual","individual",FALSE
"SYNID0107450481",4,"global_4","individual","individual",FALSE
"SYNID0107450500",4,"global_4","individual","individual",FALSE
"SYNID0107450697",4,"global_4","individual","individual",FALSE
"SYNID0107450830",4,"global_4","individual","individual",FALSE
"SYNID0107450905",3,"global_3","individual","individual",FALSE
"SYNID0107450979",4,"global_4","individual","individual",FALSE
"SYNID0107451020",3,"global_3","individual","individual",FALSE
"SYNID0107451269",3,"global_3","individual","individual",FALSE
"SYNID0107451321",4,"global_4","individual","individual",FALSE
"SYNID0107451628",3,"global_3","individual","individual",FALSE
"SYNID0107451993",4,"global_4","individual","individual",FALSE
"SYNID0107452139",3,"global_3","individual","individual",FALSE
"SYNID0107452287",3,"global_3","individual","individual",FALSE
"SYNID0107452307",3,"global_3","individual","individual",FALSE
"SYNID0107452524",3,"global_3","individual","individual",FALSE
"SYNID0107452567",4,"global_4","individual","individual",FALSE
"SYNID0107452887",4,"global_4","individual","individual",FALSE
"SYNID0107453141",3,"global_3","individual","individual",FALSE
"SYNID0107453156",3,"global_3","individual","individual",FALSE
"SYNID0107453342",4,"global_4","individual","individual",FALSE
"SYNID0107453449",3,"global_3","individual","individual",FALSE
"SYNID0107453925",1,"global_1","individual","individual",FALSE
"SYNID0107454027",4,"global_4","individual","individual",FALSE
"SYNID0107454374",4,"global_4","individual","individual",FALSE
"SYNID0107454902",4,"global_4","individual","individual",FALSE
"SYNID0107455139",3,"global_3","individual","individual",FALSE
"SYNID0107455464",3,"global_3","individual","individual",FALSE
"SYNID0107455470",4,"global_4","individual","individual",FALSE
"SYNID0107455485",4,"global_4","individual","individual",FALSE
"SYNID0107455747",4,"global_4","individual","individual",FALSE
"SYNID0107455824",4,"global_4","individual","individual",FALSE
"SYNID0107456091",4,"global_4","individual","individual",FALSE
"SYNID0107456627",1,"global_1","individual","individual",FALSE
"SYNID0107456807",3,"global_3","individual","individual",FALSE
"SYNID0107457013",3,"global_3","individual","individual",FALSE
"SYNID0107457713",4,"global_4","individual","individual",FALSE
"SYNID0107458001",3,"global_3","individual","individual",FALSE
"SYNID0107458212",4,"global_4","individual","individual",FALSE
"SYNID0107458232",1,"global_1","individual","individual",FALSE
"SYNID0107458311",4,"global_4","individual","individual",FALSE
"SYNID0107458761",4,"global_4","individual","individual",FALSE
"SYNID0107458791",4,"global_4","individual","individual",FALSE
"SYNID0107458830",3,"global_3","individual","individual",FALSE
"SYNID0107459003",4,"global_4","individual","individual",FALSE
"SYNID0107459365",4,"global_4","individual","individual",FALSE
"SYNID0107459374",4,"global_4","individual","individual",FALSE
"SYNID0107459432",4,"global_4","individual","individual",FALSE
"SYNID0107459923",4,"global_4","individual","individual",FALSE
"SYNID0107460184",4,"global_4","individual","individual",FALSE
"SYNID0107460502",4,"global_4","individual","individual",FALSE
"SYNID0107460860",4,"global_4","individual","individual",FALSE
"SYNID0107461149",1,"global_1","individual","individual",FALSE
"SYNID0107461248",4,"global_4","individual","individual",FALSE
"SYNID0107461611",4,"global_4","individual","individual",FALSE
"SYNID0107461842",4,"global_4","individual","individual",FALSE
"SYNID0107462217",4,"global_4","individual","individual",FALSE
"SYNID0107462293",4,"global_4","individual","individual",FALSE
"SYNID0107462438",4,"global_4","individual","individual",FALSE
"SYNID0107462594",4,"global_4","individual","individual",FALSE
"SYNID0107462627",4,"global_4","individual","individual",FALSE
"SYNID0107462799",3,"global_3","individual","individual",FALSE
"SYNID0107462909",3,"global_3","individual","individual",FALSE
"SYNID0107463088",3,"global_3","individual","individual",FALSE
"SYNID0107463187",4,"global_4","individual","individual",FALSE
"SYNID0107463697",3,"global_3","individual","individual",FALSE
"SYNID0107463910",3,"global_3","individual","individual",FALSE
"SYNID0107463919",3,"global_3","individual","individual",FALSE
"SYNID0107463925",4,"global_4","individual","individual",FALSE
"SYNID0107463939",1,"global_1","individual","individual",FALSE
"SYNID0107464235",3,"global_3","individual","individual",FALSE
"SYNID0107464279",4,"global_4","individual","individual",FALSE
"SYNID0107464361",3,"global_3","individual","individual",FALSE
"SYNID0107464552",4,"global_4","individual","individual",FALSE
"SYNID0107464669",4,"global_4","individual","individual",FALSE
"SYNID0107464813",4,"global_4","individual","individual",FALSE
"SYNID0107464926",3,"global_3","individual","individual",FALSE
"SYNID0107464935",4,"global_4","individual","individual",FALSE
"SYNID0107465306",3,"global_3","individual","individual",FALSE
"SYNID0107465311",3,"global_3","individual","individual",FALSE
"SYNID0107465313",4,"global_4","individual","individual",FALSE
"SYNID0107465401",4,"global_4","individual","individual",FALSE
"SYNID0107465667",4,"global_4","individual","individual",FALSE
"SYNID0107465785",4,"global_4","individual","individual",FALSE
"SYNID0107465793",3,"global_3","individual","individual",FALSE
"SYNID0107465862",3,"global_3","individual","individual",FALSE
"SYNID0107465961",3,"global_3","individual","individual",FALSE
"SYNID0107466177",1,"global_1","individual","individual",FALSE
"SYNID0107466259",4,"global_4","individual","individual",FALSE
"SYNID0107466669",3,"global_3","individual","individual",FALSE
"SYNID0107466828",4,"global_4","individual","individual",FALSE
"SYNID0107467107",4,"global_4","individual","individual",FALSE
"SYNID0107467211",3,"global_3","individual","individual",FALSE
"SYNID0107467480",4,"global_4","individual","individual",FALSE
"SYNID0107467600",4,"global_4","individual","individual",FALSE
"SYNID0107467724",3,"global_3","individual","individual",FALSE
"SYNID0107467775",3,"global_3","individual","individual",FALSE
"SYNID0107468221",4,"global_4","individual","individual",FALSE
"SYNID0107468254",4,"global_4","individual","individual",FALSE
"SYNID0107468685",3,"global_3","individual","individual",FALSE
"SYNID0107469168",3,"global_3","individual","individual",FALSE
"SYNID0107469456",3,"global_3","individual","individual",FALSE
"SYNID0107469523",1,"global_1","individual","individual",FALSE
"SYNID0107469881",4,"global_4","individual","individual",FALSE
"SYNID0107469897",3,"global_3","individual","individual",FALSE
"SYNID0107470121",3,"global_3","individual","individual",FALSE
"SYNID0107470313",4,"global_4","individual","individual",FALSE
"SYNID0107470434",4,"global_4","individual","individual",FALSE
"SYNID0107470553",4,"global_4","individual","individual",FALSE
"SYNID0107470684",3,"global_3","individual","individual",FALSE
"SYNID0107471046",3,"global_3","individual","individual",FALSE
"SYNID0107471694",3,"global_3","individual","individual",FALSE
"SYNID0107472125",3,"global_3","individual","individual",FALSE
"SYNID0107472194",4,"global_4","individual","individual",FALSE
"SYNID0107472413",3,"global_3","individual","individual",FALSE
"SYNID0107472419",4,"global_4","individual","individual",FALSE
"SYNID0107472450",4,"global_4","individual","individual",FALSE
"SYNID0107472495",4,"global_4","individual","individual",FALSE
"SYNID0107472792",4,"global_4","individual","individual",FALSE
"SYNID0107473087",4,"global_4","individual","individual",FALSE
"SYNID0107473187",3,"global_3","individual","individual",FALSE
"SYNID0107473257",1,"global_1","individual","individual",FALSE
"SYNID0107473633",4,"global_4","individual","individual",FALSE
"SYNID0107474045",3,"global_3","individual","individual",FALSE
"SYNID0107474201",4,"global_4","individual","individual",FALSE
"SYNID0107474304",4,"global_4","individual","individual",FALSE
"SYNID0107474389",4,"global_4","individual","individual",FALSE
"SYNID0107474733",4,"global_4","individual","individual",FALSE
"SYNID0107474880",3,"global_3","individual","individual",FALSE
"SYNID0107475131",3,"global_3","individual","individual",FALSE
"SYNID0107475460",4,"global_4","individual","individual",FALSE
"SYNID0107475737",4,"global_4","individual","individual",FALSE
"SYNID0107475850",3,"global_3","individual","individual",FALSE
"SYNID0107475983",4,"global_4","individual","individual",FALSE
"SYNID0107476334",4,"global_4","individual","individual",FALSE
"SYNID0107476346",3,"global_3","individual","individual",FALSE
"SYNID0107476546",4,"global_4","individual","individual",FALSE
"SYNID0107476717",3,"global_3","individual","individual",FALSE
"SYNID0107477011",3,"global_3","individual","individual",FALSE
"SYNID0107477151",4,"global_4","individual","individual",FALSE
"SYNID0107477233",3,"global_3","individual","individual",FALSE
"SYNID0107477568",4,"global_4","individual","individual",FALSE
"SYNID0107477584",4,"global_4","individual","individual",FALSE
"SYNID0107477605",4,"global_4","individual","individual",FALSE
"SYNID0107477728",1,"global_1","individual","individual",FALSE
"SYNID0107477801",3,"global_3","individual","individual",FALSE
"SYNID0107477836",4,"global_4","individual","individual",FALSE
"SYNID0107478002",4,"global_4","individual","individual",FALSE
"SYNID0107478090",4,"global_4","individual","individual",FALSE
"SYNID0107478134",4,"global_4","individual","individual",FALSE
"SYNID0107478417",3,"global_3","individual","individual",FALSE
"SYNID0107478770",4,"global_4","individual","individual",FALSE
"SYNID0107479116",4,"global_4","individual","individual",FALSE
"SYNID0107479119",4,"global_4","individual","individual",FALSE
"SYNID0107479176",3,"global_3","individual","individual",FALSE
"SYNID0107479248",4,"global_4","individual","individual",FALSE
"SYNID0107479304",4,"global_4","individual","individual",FALSE
"SYNID0107479486",4,"global_4","individual","individual",FALSE
"SYNID0107479729",3,"global_3","individual","individual",FALSE
"SYNID0107480073",3,"global_3","individual","individual",FALSE
"SYNID0107480091",4,"global_4","individual","individual",FALSE
"SYNID0107480152",3,"global_3","individual","individual",FALSE
"SYNID0107480371",1,"global_1","individual","individual",FALSE
"SYNID0107480418",4,"global_4","individual","individual",FALSE
"SYNID0107480792",1,"global_1","individual","individual",FALSE
"SYNID0107480950",4,"global_4","individual","individual",FALSE
"SYNID0107481124",4,"global_4","individual","individual",FALSE
"SYNID0107481255",4,"global_4","individual","individual",FALSE
"SYNID0107481512",4,"global_4","individual","individual",FALSE
"SYNID0107481710",4,"global_4","individual","individual",FALSE
"SYNID0107481717",4,"global_4","individual","individual",FALSE
"SYNID0107481873",3,"global_3","individual","individual",FALSE
"SYNID0107482050",4,"global_4","individual","individual",FALSE
"SYNID0107482073",4,"global_4","individual","individual",FALSE
"SYNID0107482299",4,"global_4","individual","individual",FALSE
"SYNID0107482321",4,"global_4","individual","individual",FALSE
"SYNID0107482632",3,"global_3","individual","individual",FALSE
"SYNID0107482695",3,"global_3","individual","individual",FALSE
"SYNID0107482697",4,"global_4","individual","individual",FALSE
"SYNID0107482729",4,"global_4","individual","individual",FALSE
"SYNID0107482890",3,"global_3","individual","individual",FALSE
"SYNID0107483366",4,"global_4","individual","individual",FALSE
"SYNID0107483408",4,"global_4","individual","individual",FALSE
"SYNID0107483483",3,"global_3","individual","individual",FALSE
"SYNID0107483524",1,"global_1","individual","individual",FALSE
"SYNID0107483668",3,"global_3","individual","individual",FALSE
"SYNID0107483779",4,"global_4","individual","individual",FALSE
"SYNID0107483861",4,"global_4","individual","individual",FALSE
"SYNID0107484247",1,"global_1","individual","individual",FALSE
"SYNID0107484393",3,"global_3","individual","individual",FALSE
"SYNID0107484406",3,"global_3","individual","individual",FALSE
"SYNID0107484453",3,"global_3","individual","individual",FALSE
"SYNID0107484614",1,"global_1","individual","individual",FALSE
"SYNID0107484854",4,"global_4","individual","individual",FALSE
"SYNID0107485342",3,"global_3","individual","individual",FALSE
"SYNID0107485428",3,"global_3","individual","individual",FALSE
"SYNID0107485434",3,"global_3","individual","individual",FALSE
"SYNID0107485477",3,"global_3","individual","individual",FALSE
"SYNID0107485578",4,"global_4","individual","individual",FALSE
"SYNID0107486273",3,"global_3","individual","individual",FALSE
"SYNID0107486317",4,"global_4","individual","individual",FALSE
"SYNID0107486369",4,"global_4","individual","individual",FALSE
"SYNID0107486409",3,"global_3","individual","individual",FALSE
"SYNID0107486465",4,"global_4","individual","individual",FALSE
"SYNID0107486758",1,"global_1","individual","individual",FALSE
"SYNID0107487209",1,"global_1","individual","individual",FALSE
"SYNID0107487299",4,"global_4","individual","individual",FALSE
"SYNID0107487673",1,"global_1","individual","individual",FALSE
"SYNID0107488132",4,"global_4","individual","individual",FALSE
"SYNID0107488279",4,"global_4","individual","individual",FALSE
"SYNID0107488323",3,"global_3","individual","individual",FALSE
"SYNID0107488364",4,"global_4","individual","individual",FALSE
"SYNID0107488690",4,"global_4","individual","individual",FALSE
"SYNID0107489038",3,"global_3","individual","individual",FALSE
"SYNID0107489273",3,"global_3","individual","individual",FALSE
"SYNID0107489300",4,"global_4","individual","individual",FALSE
"SYNID0107489334",4,"global_4","individual","individual",FALSE
"SYNID0107489772",4,"global_4","individual","individual",FALSE
"SYNID0107489966",3,"global_3","individual","individual",FALSE
"SYNID0107490006",4,"global_4","individual","individual",FALSE
"SYNID0107490045",3,"global_3","individual","individual",FALSE
"SYNID0107490124",3,"global_3","individual","individual",FALSE
"SYNID0107490324",4,"global_4","individual","individual",FALSE
"SYNID0107490449",4,"global_4","individual","individual",FALSE
"SYNID0107490609",3,"global_3","individual","individual",FALSE
"SYNID0107490712",3,"global_3","individual","individual",FALSE
"SYNID0107491200",4,"global_4","individual","individual",FALSE
"SYNID0107491283",3,"global_3","individual","individual",FALSE
"SYNID0107491714",3,"global_3","individual","individual",FALSE
"SYNID0107491772",3,"global_3","individual","individual",FALSE
"SYNID0107491908",4,"global_4","individual","individual",FALSE
"SYNID0107491923",4,"global_4","individual","individual",FALSE
"SYNID0107491997",3,"global_3","individual","individual",FALSE
"SYNID0107492263",4,"global_4","individual","individual",FALSE
"SYNID0107492370",3,"global_3","individual","individual",FALSE
"SYNID0107493415",3,"global_3","individual","individual",FALSE
"SYNID0107493422",3,"global_3","individual","individual",FALSE
"SYNID0107493464",3,"global_3","individual","individual",FALSE
"SYNID0107493536",3,"global_3","individual","individual",FALSE
"SYNID0107493585",4,"global_4","individual","individual",FALSE
"SYNID0107494432",4,"global_4","individual","individual",FALSE
"SYNID0107494505",4,"global_4","individual","individual",FALSE
"SYNID0107494658",4,"global_4","individual","individual",FALSE
"SYNID0107494757",4,"global_4","individual","individual",FALSE
"SYNID0107495136",3,"global_3","individual","individual",FALSE
"SYNID0107495477",4,"global_4","individual","individual",FALSE
"SYNID0107495607",4,"global_4","individual","individual",FALSE
"SYNID0107495983",4,"global_4","individual","individual",FALSE
"SYNID0107496002",3,"global_3","individual","individual",FALSE
"SYNID0107496323",3,"global_3","individual","individual",FALSE
"SYNID0107496611",3,"global_3","individual","individual",FALSE
"SYNID0107496636",4,"global_4","individual","individual",FALSE
"SYNID0107496700",4,"global_4","individual","individual",FALSE
"SYNID0107496787",3,"global_3","individual","individual",FALSE
"SYNID0107497250",3,"global_3","individual","individual",FALSE
"SYNID0107497275",4,"global_4","individual","individual",FALSE
"SYNID0107497420",4,"global_4","individual","individual",FALSE
"SYNID0107497576",3,"global_3","individual","individual",FALSE
"SYNID0107497585",4,"global_4","individual","individual",FALSE
"SYNID0107498007",1,"global_1","individual","individual",FALSE
"SYNID0107498189",4,"global_4","individual","individual",FALSE
"SYNID0107498674",3,"global_3","individual","individual",FALSE
"SYNID0107498734",1,"global_1","individual","individual",FALSE
"SYNID0107498846",3,"global_3","individual","individual",FALSE
"SYNID0107499314",3,"global_3","individual","individual",FALSE
"SYNID0107499451",1,"global_1","individual","individual",FALSE
"SYNID0107499900",4,"global_4","individual","individual",FALSE
"SYNID0107499909",4,"global_4","individual","individual",FALSE
"SYNID0107500054",3,"global_3","individual","individual",FALSE
"SYNID0107500296",3,"global_3","individual","individual",FALSE
"SYNID0107500337",4,"global_4","individual","individual",FALSE
"SYNID0107500424",3,"global_3","individual","individual",FALSE
"SYNID0107500671",4,"global_4","individual","individual",FALSE
"SYNID0107500947",4,"global_4","individual","individual",FALSE
"SYNID0107501144",3,"global_3","individual","individual",FALSE
"SYNID0107501240",3,"global_3","individual","individual",FALSE
"SYNID0107501833",3,"global_3","individual","individual",FALSE
"SYNID0107502132",4,"global_4","individual","individual",FALSE
"SYNID0107502504",4,"global_4","individual","individual",FALSE
"SYNID0107502902",3,"global_3","individual","individual",FALSE
"SYNID0107503097",4,"global_4","individual","individual",FALSE
"SYNID0107503201",4,"global_4","individual","individual",FALSE
"SYNID0107503638",4,"global_4","individual","individual",FALSE
"SYNID0107503821",1,"global_1","individual","individual",FALSE
"SYNID0107503830",4,"global_4","individual","individual",FALSE
"SYNID0107504033",3,"global_3","individual","individual",FALSE
"SYNID0107504116",4,"global_4","individual","individual",FALSE
"SYNID0107504306",4,"global_4","individual","individual",FALSE
"SYNID0107504412",4,"global_4","individual","individual",FALSE
"SYNID0107504460",4,"global_4","individual","individual",FALSE
"SYNID0107504572",4,"global_4","individual","individual",FALSE
"SYNID0107504787",3,"global_3","individual","individual",FALSE
"SYNID0107504966",4,"global_4","individual","individual",FALSE
"SYNID0107504983",4,"global_4","individual","individual",FALSE
"SYNID0107505017",4,"global_4","individual","individual",FALSE
"SYNID0107505069",4,"global_4","individual","individual",FALSE
"SYNID0107505084",4,"global_4","individual","individual",FALSE
"SYNID0107505150",3,"global_3","individual","individual",FALSE
"SYNID0107505429",3,"global_3","individual","individual",FALSE
"SYNID0107505568",4,"global_4","individual","individual",FALSE
"SYNID0107505606",4,"global_4","individual","individual",FALSE
"SYNID0107505680",4,"global_4","individual","individual",FALSE
"SYNID0107505766",3,"global_3","individual","individual",FALSE
"SYNID0107505911",3,"global_3","individual","individual",FALSE
"SYNID0107505995",1,"global_1","individual","individual",FALSE
"SYNID0107506038",3,"global_3","individual","individual",FALSE
"SYNID0107506585",3,"global_3","individual","individual",FALSE
"SYNID0107506662",3,"global_3","individual","individual",FALSE
"SYNID0107506743",3,"global_3","individual","individual",FALSE
"SYNID0107507018",3,"global_3","individual","individual",FALSE
"SYNID0107507120",3,"global_3","individual","individual",FALSE
"SYNID0107507496",4,"global_4","individual","individual",FALSE
"SYNID0107507683",4,"global_4","individual","individual",FALSE
"SYNID0107507923",4,"global_4","individual","individual",FALSE
"SYNID0107507927",3,"global_3","individual","individual",FALSE
"SYNID0107507988",4,"global_4","individual","individual",FALSE
"SYNID0107507990",3,"global_3","individual","individual",FALSE
"SYNID0107508138",4,"global_4","individual","individual",FALSE
"SYNID0107508376",4,"global_4","individual","individual",FALSE
"SYNID0107508393",4,"global_4","individual","individual",FALSE
"SYNID0107508447",3,"global_3","individual","individual",FALSE
"SYNID0107508468",3,"global_3","individual","individual",FALSE
"SYNID0107508517",1,"global_1","individual","individual",FALSE
"SYNID0107508865",4,"global_4","individual","individual",FALSE
"SYNID0107509000",4,"global_4","individual","individual",FALSE
"SYNID0107509002",4,"global_4","individual","individual",FALSE
"SYNID0107509503",4,"global_4","individual","individual",FALSE
"SYNID0107509655",4,"global_4","individual","individual",FALSE
"SYNID0107509662",4,"global_4","individual","individual",FALSE
"SYNID0107510087",3,"global_3","individual","individual",FALSE
"SYNID0107510140",1,"global_1","individual","individual",FALSE
"SYNID0107510309",4,"global_4","individual","individual",FALSE
"SYNID0107510317",4,"global_4","individual","individual",FALSE
"SYNID0107510508",3,"global_3","individual","individual",FALSE
"SYNID0107511263",3,"global_3","individual","individual",FALSE
"SYNID0107511361",4,"global_4","individual","individual",FALSE
"SYNID0107511443",4,"global_4","individual","individual",FALSE
"SYNID0107511444",4,"global_4","individual","individual",FALSE
"SYNID0107512069",3,"global_3","individual","individual",FALSE
"SYNID0107512123",4,"global_4","individual","individual",FALSE
"SYNID0107512136",4,"global_4","individual","individual",FALSE
"SYNID0107512193",4,"global_4","individual","individual",FALSE
"SYNID0107512280",4,"global_4","individual","individual",FALSE
"SYNID0107512362",4,"global_4","individual","individual",FALSE
"SYNID0107512429",4,"global_4","individual","individual",FALSE
"SYNID0107512442",4,"global_4","individual","individual",FALSE
"SYNID0107512721",3,"global_3","individual","individual",FALSE
"SYNID0107512758",4,"global_4","individual","individual",FALSE
"SYNID0107513385",4,"global_4","individual","individual",FALSE
"SYNID0107513584",3,"global_3","individual","individual",FALSE
"SYNID0107513605",4,"global_4","individual","individual",FALSE
"SYNID0107513862",3,"global_3","individual","individual",FALSE
"SYNID0107513923",3,"global_3","individual","individual",FALSE
"SYNID0107514207",4,"global_4","individual","individual",FALSE
"SYNID0107514302",3,"global_3","individual","individual",FALSE
"SYNID0107514304",3,"global_3","individual","individual",FALSE
"SYNID0107514362",1,"global_1","individual","individual",FALSE
"SYNID0107514497",4,"global_4","individual","individual",FALSE
"SYNID0107514523",1,"global_1","individual","individual",FALSE
"SYNID0107514576",4,"global_4","individual","individual",FALSE
"SYNID0107514665",3,"global_3","individual","individual",FALSE
"SYNID0107514972",4,"global_4","individual","individual",FALSE
"SYNID0107515118",3,"global_3","individual","individual",FALSE
"SYNID0107515131",4,"global_4","individual","individual",FALSE
"SYNID0107515194",3,"global_3","individual","individual",FALSE
"SYNID0107515291",3,"global_3","individual","individual",FALSE
"SYNID0107515354",3,"global_3","individual","individual",FALSE
"SYNID0107515363",4,"global_4","individual","individual",FALSE
"SYNID0107515492",4,"global_4","individual","individual",FALSE
"SYNID0107515681",1,"global_1","individual","individual",FALSE
"SYNID0107515748",3,"global_3","individual","individual",FALSE
"SYNID0107515937",4,"global_4","individual","individual",FALSE
"SYNID0107516020",4,"global_4","individual","individual",FALSE
"SYNID0107516023",4,"global_4","individual","individual",FALSE
"SYNID0107516216",3,"global_3","individual","individual",FALSE
"SYNID0107516218",4,"global_4","individual","individual",FALSE
"SYNID0107516328",3,"global_3","individual","individual",FALSE
"SYNID0107516596",4,"global_4","individual","individual",FALSE
"SYNID0107516751",4,"global_4","individual","individual",FALSE
"SYNID0107517645",4,"global_4","individual","individual",FALSE
"SYNID0107517684",3,"global_3","individual","individual",FALSE
"SYNID0107517784",4,"global_4","individual","individual",FALSE
"SYNID0107517934",4,"global_4","individual","individual",FALSE
"SYNID0107517940",4,"global_4","individual","individual",FALSE
"SYNID0107517953",4,"global_4","individual","individual",FALSE
"SYNID0107519101",4,"global_4","individual","individual",FALSE
"SYNID0107519514",1,"global_1","individual","individual",FALSE
"SYNID0107519700",4,"global_4","individual","individual",FALSE
"SYNID0107519747",3,"global_3","individual","individual",FALSE
"SYNID0107519821",4,"global_4","individual","individual",FALSE
"SYNID0107519840",3,"global_3","individual","individual",FALSE
"SYNID0107519995",4,"global_4","individual","individual",FALSE
"SYNID0107520030",4,"global_4","individual","individual",FALSE
"SYNID0107520071",4,"global_4","individual","individual",FALSE
"SYNID0107520184",4,"global_4","individual","individual",FALSE
"SYNID0107520238",3,"global_3","individual","individual",FALSE
"SYNID0107520239",3,"global_3","individual","individual",FALSE
"SYNID0107520459",4,"global_4","individual","individual",FALSE
"SYNID0107520756",1,"global_1","individual","individual",FALSE
"SYNID0107520846",3,"global_3","individual","individual",FALSE
"SYNID0107520897",4,"global_4","individual","individual",FALSE
"SYNID0107520994",4,"global_4","individual","individual",FALSE
"SYNID0107521133",4,"global_4","individual","individual",FALSE
"SYNID0107521358",3,"global_3","individual","individual",FALSE
"SYNID0107521630",3,"global_3","individual","individual",FALSE
"SYNID0107521667",1,"global_1","individual","individual",FALSE
"SYNID0107521788",4,"global_4","individual","individual",FALSE
"SYNID0107521855",1,"global_1","individual","individual",FALSE
"SYNID0107521916",3,"global_3","individual","individual",FALSE
"SYNID0107522042",4,"global_4","individual","individual",FALSE
"SYNID0107522139",3,"global_3","individual","individual",FALSE
"SYNID0107522276",4,"global_4","individual","individual",FALSE
"SYNID0107522336",4,"global_4","individual","individual",FALSE
"SYNID0107522341",4,"global_4","individual","individual",FALSE
"SYNID0107522464",4,"global_4","individual","individual",FALSE
"SYNID0107522733",4,"global_4","individual","individual",FALSE
"SYNID0107522806",4,"global_4","individual","individual",FALSE
"SYNID0107523072",3,"global_3","individual","individual",FALSE
